SEMENTE ALEATÓRIA = 1488246493
LEITURA:
27-02-2017 10:48:13

1;5;532059;532059
2;5;532059;532059
3;5;532059;532059
4;5;532059;532059
5;5;532059;532059
6;5;532059;532059
7;5;532059;532059
8;5;532059;532059
9;5;532059;532059
10;5;532059;532059
11;5;532059;532059
12;5;532059;532059
13;5;532059;532059
14;5;532059;532059
15;5;532059;532059
16;5;532059;532059
17;5;532059;532059
18;5;532059;532059
19;5;532059;532059
20;5;532059;532059
21;5;532059;532059
22;5;532059;532059
23;5;532059;532059
24;5;532059;532059
25;5;532059;532059
26;5;532059;532059
27;5;532059;532059
28;5;532059;532059
29;5;532059;532059
30;5;532059;532059
31;5;532059;532059
32;5;532059;532059
33;5;532059;532059
34;5;532059;532059
35;5;532059;532059
36;5;532059;532059
37;5;532059;532059
38;5;532059;532059
39;5;532059;532059
40;5;532059;532059
41;5;532059;532059
42;5;532059;532059
43;5;532059;532059
44;5;532059;532059
45;5;532059;532059
46;5;532059;532059
47;5;532059;532059
48;5;532059;532059
49;5;532059;532059
50;5;532059;532059
51;5;532059;532059
52;5;532059;532059
53;5;532059;532059
54;5;532059;532059
55;5;532059;532059
56;5;532059;532059
57;5;532059;532059
58;5;532059;532059
59;5;532059;532059
60;5;532059;532059
61;5;532059;532059
62;5;532059;532059
63;5;532059;532059
64;5;532059;532059
65;5;532059;532059
66;5;532059;532059
67;5;532059;532059
68;5;532059;532059
69;5;532059;532059
70;5;532059;532059
71;5;532059;532059
72;5;532059;532059
73;5;532059;532059
74;5;532059;532059
75;5;532059;532059
76;5;532059;532059
77;5;532059;532059
78;5;532059;532059
79;5;532059;532059
80;5;532059;532059
81;5;532059;532059
82;5;532059;532059
83;5;532059;532059
84;5;532059;532059
85;5;532059;532059
86;5;532059;532059
87;5;532059;532059
88;5;532059;532059
89;5;532059;532059
90;5;511994;511994
91;5;511994;511994
92;5;511994;511994
93;5;502074;502074
94;5;472130;472130
95;5;472130;472130
96;5;472068;472068
97;5;422076;422076
98;5;422076;422076
99;5;422076;422076
100;5;422076;422076
101;5;422076;422076
102;5;422076;422076
103;5;422076;422076
104;5;422076;422076
105;5;422076;422076
106;5;422076;422076
107;5;422076;422076
108;5;422076;422076
109;5;422076;422076
110;5;422076;422076
111;5;422076;422076
112;5;422076;422076
113;5;422076;422076
114;5;422076;422076
115;5;422076;422076
116;5;422076;422076
117;5;422076;422076
118;5;422076;422076
119;5;422076;422076
120;5;422076;422076
121;5;422076;422076
122;5;422076;422076
123;5;422076;422076
124;5;422076;422076
125;5;422076;422076
126;5;422076;422076
127;5;422076;422076
128;5;422076;422076
129;5;422076;422076
130;5;422076;422076
131;5;422076;422076
132;5;422076;422076
133;5;422076;422076
134;5;422076;422076
135;5;422076;422076
136;5;422076;422076
137;5;422076;422076
138;5;422076;422076
139;5;422076;422076
140;5;422076;422076
141;5;422076;422076
142;5;422076;422076
143;5;422076;422076
144;5;422076;422076
145;5;422076;422076
146;5;422076;422076
147;5;422076;422076
148;5;422076;422076
149;5;422076;422076
150;5;422076;422076
151;5;422076;422076
152;5;422076;422076
153;5;422076;422076
154;5;422076;422076
155;5;422076;422076
156;5;422076;422076
157;5;422076;422076
158;5;422076;422076
159;5;422076;422076
160;5;422076;422076
161;5;422076;422076
162;5;422076;422076
163;5;422076;422076
164;5;422076;422076
165;5;422076;422076
166;5;422076;422076
167;5;422076;422076
168;5;422076;422076
169;5;422076;422076
170;5;422076;422076
171;5;422076;422076
172;5;422076;422076
173;5;422076;422076
174;5;422076;422076
175;5;422076;422076
176;5;422076;422076
177;5;422076;422076
178;5;422076;422076
179;5;422076;422076
180;5;422076;422076
181;5;422076;422076
182;5;422076;422076
183;5;422076;422076
184;5;422076;422076
185;5;422076;422076
186;5;422076;422076
187;5;422076;422076
188;5;422076;422076
189;5;422076;422076
