It;T;Melhor;Corrente
282;5;32031;32031
283;5;32031;32031
284;5;32031;32031
285;5;32031;32031
286;5;32031;32031
287;5;32031;32031
288;5;32031;32031
289;5;32031;32031
290;5;32031;32031
291;5;32031;32031
292;5;32031;32031
293;5;32031;32031
294;5;32031;32031
295;5;32031;32031
296;5;32031;32031
297;5;32031;32031
298;5;32031;32031
299;5;32031;32031
300;5;32031;32031
301;5;32031;32031
302;5;32031;32031
303;5;32031;32031
304;5;32031;32031
305;5;32031;32031
306;5;32031;32031
307;5;32031;32031
308;5;32031;32031
309;5;32031;32031
310;5;32031;32031
311;5;32031;32031
312;5;32031;32031
313;5;32031;32031
314;5;32031;32031
315;5;32031;32031
316;5;32031;32031
317;5;32031;32031
318;5;32031;32031
319;5;32031;32031
320;5;32031;32031
321;5;32031;32031
322;5;32031;32031
323;5;32031;32031
324;5;32031;32031
325;5;32031;32031
326;5;32031;32031
327;5;32031;32031
328;5;32031;32031
329;5;32031;32031
330;5;32031;32031
331;5;32031;32031
332;5;32031;32031
333;5;32031;32031
334;5;32031;32031
335;5;32031;32031
336;5;32031;32031
337;5;32031;32031
338;5;32031;32031
339;5;32031;32031
340;5;32031;32031
341;5;32031;32031
342;5;32031;32031
343;5;32031;32031
344;5;32031;32031
345;5;32031;32031
346;5;32031;32031
347;5;32031;32031
348;5;32031;32031
349;5;32031;32031
350;5;32031;32031
351;5;32031;32031
352;5;32031;32031
353;5;32031;32031
354;5;32031;32031
355;5;32031;32031
356;5;32031;32031
357;5;32031;32031
358;5;32031;32031
359;5;32031;32031
360;5;32031;32031
361;5;32031;32031
362;5;32031;32031
363;5;32031;32031
364;5;32031;32031
365;5;32031;32031
366;5;32031;32031
367;5;32031;32031
368;5;32031;32031
369;5;32031;32031
370;5;32031;32031
371;5;32031;32031
372;5;32031;32031
373;5;32031;32031
374;5;32031;32031
375;5;32031;32031
376;5;32031;32031
377;5;32031;32031
378;5;32031;32031
379;5;32031;32031
380;5;32031;32031
381;5;32031;32031
382;5;32031;32031
383;5;32031;32031
384;5;32031;32031
385;5;32031;32031
386;5;32031;32031
387;5;32031;32031
388;5;32031;32031
389;5;32031;32031
390;5;32031;32031
391;5;32031;32031
392;5;32031;32031
393;5;32031;32031
394;5;32031;32031
395;5;32031;32031
396;5;32031;32031
397;5;32031;32031
398;5;32031;32031
399;5;32031;32031
400;5;32031;32031
401;5;32031;32031
402;5;32031;32031
403;5;32031;32031
404;5;32031;32031
405;5;32031;32031
406;5;32031;32031
407;5;32031;32031
408;5;32031;32031
409;5;32031;32031
410;5;32031;32031
411;5;32031;32031
412;5;32031;32031
413;5;32031;32031
414;5;32031;32031
415;5;32031;32031
416;5;32031;32031
417;5;32031;32031
418;5;32031;32031
419;5;32031;32031
420;5;32031;32031
421;5;32031;32031
422;5;32031;32031
423;5;32031;32031
424;5;32031;32031
425;5;32031;32031
426;5;32031;32031
427;5;32031;32031
428;5;32031;32031
429;5;32031;32031
430;5;32031;32031
431;5;32031;32031
432;5;32031;32031
433;5;32031;32031
434;5;32031;32031
435;5;32031;32031
436;5;32031;32031
437;5;32031;32031
438;5;32031;32031
439;5;32031;32031
440;5;32031;32031
441;5;32031;32031
442;5;32031;32031
443;5;32031;32031
444;5;32031;32031
445;5;32031;32031
446;5;32031;32031
447;5;32031;32031
448;5;32031;32031
449;5;32031;32031
450;5;32031;32031
451;5;32031;32031
452;5;32031;32031
453;5;32031;32031
454;5;32031;32031
455;5;32031;32031
456;5;32031;32031
457;5;32031;32031
458;5;32031;32031
459;5;32031;32031
460;5;32031;32031
461;5;32031;32031
462;5;32031;32031
463;5;32031;32031
464;5;32031;32031
465;5;32031;32031
466;5;32031;32031
467;5;32031;32031
468;5;32031;32031
469;5;32031;32031
470;5;32031;32031
471;5;32031;32031
472;5;32031;32031
473;5;32031;32031
474;5;32031;32031
475;5;32031;32031
476;5;32031;32031
477;5;32031;32031
478;5;32031;32031
479;5;32031;32031
480;5;32031;32031
481;5;32031;32031
482;5;32031;32031
483;5;32031;32031
484;5;32031;32031
485;5;32031;32031
486;5;32031;32031
487;5;32031;32031
488;5;32031;32031
489;5;32031;32031
490;5;32031;32031
491;5;32031;32031
492;5;32031;32031
493;5;32031;32031
494;5;32031;32031
495;5;32031;32031
496;5;32031;32031
497;5;32031;32031
498;5;32031;32031
499;5;32031;32031
500;5;32031;32031
501;5;32031;32031
502;5;32031;32031
503;5;32031;32031
504;5;32031;32031
505;5;32031;32031
506;5;32031;32031
507;5;32031;32031
508;5;32031;32031
509;5;32031;32031
510;5;32031;32031
511;5;32031;32031
512;5;32031;32031
513;5;32031;32031
514;5;32031;32031
515;5;32031;32031
516;5;32031;32031
517;5;32031;32031
518;5;32031;32031
519;5;32031;32031
520;5;32031;32031
521;5;32031;32031
522;5;32031;32031
523;5;32031;32031
524;5;32031;32031
525;5;32031;32031
526;5;32031;32031
527;5;32031;32031
528;5;32031;32031
529;5;32031;32031
530;5;32031;32031
531;5;32031;32031
532;5;32031;32031
533;5;32031;32031
534;5;32031;32031
535;5;32031;32031
536;5;32031;32031
537;5;32031;32031
538;5;32031;32031
539;5;32031;32031
540;5;32031;32031
541;5;32031;32031
542;5;32031;32031
543;5;32031;32031
544;5;32031;32031
545;5;32031;32031
546;5;32031;32031
547;5;32031;32031
548;5;32031;32031
549;5;32031;32031
550;5;32031;32031
551;5;32031;32031
552;5;32031;32031
553;5;32031;32031
554;5;32031;32031
555;5;32031;32031
556;5;32031;32031
557;5;32031;32031
558;5;32031;32031
559;5;32031;32031
560;5;32031;32031
561;5;32031;32031
562;5;32031;32031
563;5;32031;32031
564;5;32031;32031
565;5;32031;32031
566;5;32031;32031
567;5;32031;32031
568;5;32031;32031
569;5;32031;32031
570;5;32031;32031
571;5;32031;32031
572;5;32031;32031
573;5;32031;32031
574;5;32031;32031
575;5;32031;32031
576;5;32031;32031
577;5;32031;32031
578;5;32031;32031
579;5;32031;32031
580;5;32031;32031
581;5;32031;32031
582;5;32031;32031
583;5;32031;32031
584;5;32031;32031
585;5;32031;32031
586;5;32031;32031
587;5;32031;32031
588;5;32031;32031
589;5;32031;32031
590;5;32031;32031
591;5;32031;32031
592;5;32031;32031
593;5;32031;32031
594;5;32031;32031
595;5;32031;32031
596;5;32031;32031
597;5;32031;32031
598;5;32031;32031
599;5;32031;32031
600;5;32031;32031
601;5;32031;32031
602;5;32031;32031
603;5;32031;32031
604;5;32031;32031
605;5;32031;32031
606;5;32031;32031
607;5;32031;32031
608;5;32031;32031
609;5;32031;32031
610;5;32031;32031
611;5;32031;32031
612;5;32031;32031
613;5;32031;32031
614;5;32031;32031
615;5;32031;32031
616;5;32031;32031
617;5;32031;32031
618;5;32031;32031
619;5;32031;32031
620;5;32031;32031
621;5;32031;32031
622;5;32031;32031
623;5;32031;32031
624;5;32031;32031
625;5;32031;32031
626;5;32031;32031
627;5;32031;32031
628;5;32031;32031
629;5;32031;32031
630;5;32031;32031
631;5;32031;32031
632;5;32031;32031
633;5;32031;32031
634;5;32031;32031
635;5;32031;32031
636;5;32031;32031
637;5;32031;32031
638;5;32031;32031
639;5;32031;32031
640;5;32031;32031
641;5;32031;32031
642;5;32031;32031
643;5;32031;32031
644;5;32031;32031
645;5;32031;32031
646;5;32031;32031
647;5;32031;32031
648;5;32031;32031
649;5;32031;32031
650;5;32031;32031
651;5;32031;32031
652;5;32031;32031
653;5;32031;32031
654;5;32031;32031
655;5;32031;32031
656;5;32031;32031
657;5;32031;32031
658;5;32031;32031
659;5;32031;32031
660;5;32031;32031
661;5;32031;32031
662;5;32031;32031
663;5;32031;32031
664;5;32031;32031
665;5;32031;32031
666;5;32031;32031
667;5;32031;32031
668;5;32031;32031
669;5;32031;32031
670;5;32031;32031
671;5;32031;32031
672;5;32031;32031
673;5;32031;32031
674;5;32031;32031
675;5;32031;32031
676;5;32031;32031
677;5;32031;32031
678;5;32031;32031
679;5;32031;32031
680;5;32031;32039
681;5;32031;32039
682;5;32031;32039
683;5;32031;32039
684;5;32031;32039
685;5;32031;32039
686;5;32031;32039
687;5;32031;32039
688;5;32031;32039
689;5;32031;32039
690;5;32031;32039
691;5;32031;32039
692;5;32031;32039
693;5;32031;32039
694;5;32031;32039
695;5;32031;32039
696;5;32031;32039
697;5;32031;32039
698;5;32031;32039
699;5;32031;32039
700;5;32031;32039
701;5;32031;32039
702;5;32031;32039
703;5;32031;32039
704;5;32031;32039
705;5;32031;32039
706;5;32031;32039
707;5;32031;32039
708;5;32031;32039
709;5;32031;32039
710;5;32031;32039
711;5;32031;32039
712;5;32031;32039
713;5;32031;32039
714;5;32031;32039
715;5;32031;32039
716;5;32031;32039
717;5;32031;32039
718;5;32031;32039
719;5;32031;32039
720;5;32031;32039
721;5;32031;32039
722;5;32031;32039
723;5;32031;32039
724;5;32031;32039
725;5;32031;32039
726;5;32031;32039
727;5;32031;32039
728;5;32031;32039
729;5;32031;32039
730;5;32031;32039
731;5;32031;32039
732;5;32031;32039
733;5;32031;32039
734;5;32031;32039
735;5;32031;32039
736;5;32031;32039
737;5;32031;32039
738;5;32031;32039
739;5;32031;32039
740;5;32031;32039
741;5;32031;32039
742;5;32031;32039
743;5;32031;32039
744;5;32031;32039
745;5;32031;32039
746;5;32031;32039
747;5;32031;32039
748;5;32031;32039
749;5;32031;32039
750;5;32031;32039
751;5;32031;32039
752;5;32031;32039
753;5;32031;32039
754;5;32031;32039
755;5;32031;32039
756;5;32031;32039
757;5;32031;32039
758;5;32031;32039
759;5;32031;32039
760;5;32031;32039
761;5;32031;32039
762;5;32031;32039
763;5;32031;32039
764;5;32031;32039
765;5;32031;32039
766;5;32031;32039
767;5;32031;32039
768;5;32031;32039
769;5;32031;32039
770;5;32031;32039
771;5;32031;32039
772;5;32031;32039
773;5;32031;32039
774;5;32031;32039
775;5;32031;32039
776;5;32031;32039
777;5;32031;32039
778;5;32031;32039
779;5;32011;32011
780;5;32011;32011
781;5;32011;32011
782;5;32011;32011
783;5;32011;32011
784;5;32011;32011
785;5;32011;32011
786;5;32011;32011
787;5;32011;32011
788;5;32011;32011
789;5;32011;32011
790;5;32011;32011
791;5;32011;32011
792;5;32011;32011
793;5;32011;32011
794;5;32011;32011
795;5;32011;32011
796;5;32011;32011
797;5;32011;32011
798;5;32011;32011
799;5;32011;32011
800;5;32011;32011
801;5;32011;32011
802;5;32011;32011
803;5;32011;32011
804;5;32011;32011
805;5;32011;32011
806;5;32011;32011
807;5;32011;32011
808;5;32011;32011
809;5;32011;32011
810;5;32011;32011
811;5;32011;32011
812;5;32011;32011
813;5;32011;32011
814;5;32011;32011
815;5;32011;32011
816;5;32011;32011
817;5;32011;32011
818;5;32011;32011
819;5;32011;32011
820;5;32011;32011
821;5;32011;32011
822;5;32011;32011
823;5;32011;32011
824;5;32011;32011
825;5;32011;32011
826;5;32011;32011
827;5;32011;32011
828;5;32011;32011
829;5;32011;32011
830;5;32011;32011
831;5;32011;32011
832;5;32011;32011
833;5;32011;32011
834;5;32011;32011
835;5;32011;32011
836;5;32011;32011
837;5;32011;32011
838;5;32011;32011
839;5;32011;32011
840;5;32011;32011
841;5;32011;32011
842;5;32011;32011
843;5;32011;32011
844;5;32011;32011
845;5;32011;32011
846;5;32011;32011
847;5;32011;32011
848;5;32011;32011
849;5;32011;32011
850;5;32011;32011
851;5;32011;32011
852;5;32011;32011
853;5;32011;32011
854;5;32011;32011
855;5;32011;32011
856;5;32011;32011
857;5;32011;32011
858;5;32011;32011
859;5;32011;32011
860;5;32011;32011
861;5;32011;32011
862;5;32011;32011
863;5;32011;32011
864;5;32011;32011
865;5;32011;32011
866;5;32011;32011
867;5;32011;32011
868;5;32011;32011
869;5;32011;32011
870;5;32011;32011
871;5;32011;32011
872;5;32011;32011
873;5;32011;32011
874;5;32011;32011
875;5;32011;32011
876;5;32011;32011
877;5;32011;32011
878;5;32011;32011
879;5;32011;32011
880;5;32011;32011
881;5;32011;32011
882;5;32011;32011
883;5;32011;32011
884;5;32011;32011
885;5;32011;32011
886;5;32011;32011
887;5;32011;32011
888;5;32011;32011
889;5;32011;32011
890;5;32011;32011
891;5;32011;32011
892;5;32011;32011
893;5;32011;32011
894;5;32011;32011
895;5;32011;32011
896;5;32011;32011
897;5;32011;32011
898;5;32011;32011
899;5;32011;32011
900;5;32011;32011
901;5;32011;32011
902;5;32011;32011
903;5;32011;32011
904;5;32011;32011
905;5;32011;32011
906;5;32011;32011
907;5;32011;32011
908;5;32011;32011
909;5;32011;32011
910;5;32011;32011
911;5;32011;32011
912;5;32011;32011
913;5;32011;32011
914;5;32011;32011
915;5;32011;32015
916;5;32011;32015
917;5;32011;32015
918;5;32011;32015
919;5;32011;32015
920;5;32011;32015
921;5;32011;32015
922;5;32011;32015
923;5;32011;32015
924;5;32011;32015
925;5;32011;32015
926;5;32011;32015
927;5;32011;32015
928;5;32011;32015
929;5;32011;32015
930;5;32011;32015
931;5;32011;32015
932;5;32011;32015
933;5;32011;32015
934;5;32011;32021
935;5;32011;32021
936;5;32011;32021
937;5;32011;32021
938;5;32011;32021
939;5;32011;32021
940;5;32011;32021
941;5;32011;32021
942;5;32011;32021
943;5;32011;32021
944;5;32011;32021
945;5;32011;32021
946;5;32011;32021
947;5;32011;32021
948;5;32011;32021
949;5;32011;32021
950;5;32011;32021
951;5;32011;32021
952;5;32011;32021
953;5;32011;32021
954;5;32011;32021
955;5;32011;32021
956;5;32011;32021
957;5;32011;32021
958;5;32011;32021
959;5;32011;32021
960;5;32011;32021
961;5;32011;32021
962;5;32011;32021
963;5;32011;32021
964;5;32011;32021
965;5;32011;32021
966;5;32011;32021
967;5;32011;32021
968;5;32011;32021
969;5;32011;32021
970;5;32011;32021
971;5;32011;32021
972;5;32011;32021
973;5;32011;32021
974;5;32011;32021
975;5;32011;32021
976;5;32011;32021
977;5;32011;32021
978;5;32011;32021
979;5;32011;32021
980;5;32011;32021
981;5;32011;32021
982;5;32011;32021
983;5;32011;32021
984;5;32011;32021
985;5;32011;32021
986;5;32011;32021
987;5;32011;32021
988;5;32011;32021
989;5;32011;32021
990;5;32011;32021
991;5;32011;32021
992;5;32011;32021
993;5;32011;32021
994;5;32011;32021
995;5;32011;32021
996;5;32011;32021
997;5;32011;32021
998;5;32011;32021
999;5;32011;32021
1000;5;32011;32021
1001;4.5;32011;32021
1002;4.5;32011;32021
1003;4.5;32011;32021
1004;4.5;32011;32021
1005;4.5;32011;32021
1006;4.5;32011;32021
1007;4.5;32011;32021
1008;4.5;32011;32021
1009;4.5;32011;32021
1010;4.5;32011;32021
1011;4.5;32011;32021
1012;4.5;32011;32021
1013;4.5;32011;32021
1014;4.5;32011;32021
1015;4.5;32011;32021
1016;4.5;32011;32021
1017;4.5;32011;32021
1018;4.5;32011;32021
1019;4.5;32011;32021
1020;4.5;32011;32021
1021;4.5;32011;32021
1022;4.5;32011;32021
1023;4.5;32011;32021
1024;4.5;32011;32021
1025;4.5;32011;32021
1026;4.5;32011;32021
1027;4.5;32011;32021
1028;4.5;32011;32021
1029;4.5;32011;32021
1030;4.5;32011;32021
1031;4.5;32011;32021
1032;4.5;32011;32021
1033;4.5;32011;32021
1034;4.5;32011;32021
1035;4.5;32011;32021
1036;4.5;32011;32021
1037;4.5;32011;32021
1038;4.5;32011;32021
1039;4.5;32011;32021
1040;4.5;32011;32021
1041;4.5;32011;32021
1042;4.5;32011;32021
1043;4.5;32011;32021
1044;4.5;32011;32021
1045;4.5;32011;32021
1046;4.5;32011;32021
1047;4.5;32011;32021
1048;4.5;32011;32021
1049;4.5;32011;32021
1050;4.5;32011;32021
1051;4.5;32011;32021
1052;4.5;32011;32021
1053;4.5;32011;32021
1054;4.5;32011;32021
1055;4.5;32011;32021
1056;4.5;32011;32021
1057;4.5;32011;32021
1058;4.5;32011;32021
1059;4.5;32011;32021
1060;4.5;32011;32021
1061;4.5;32011;32021
1062;4.5;32011;32021
1063;4.5;32011;32021
1064;4.5;32011;32021
1065;4.5;32011;32021
1066;4.5;32011;32021
1067;4.5;32011;32021
1068;4.5;32011;32021
1069;4.5;32011;32021
1070;4.5;32011;32021
1071;4.5;32011;32021
1072;4.5;32011;32021
1073;4.5;32011;32021
1074;4.5;32011;32021
1075;4.5;32011;32021
1076;4.5;32011;32021
1077;4.5;32011;32021
1078;4.5;32011;32021
1079;4.5;32011;32021
1080;4.5;32011;32021
1081;4.5;32011;32021
1082;4.5;32011;32021
1083;4.5;32011;32021
1084;4.5;32011;32021
1085;4.5;32011;32021
1086;4.5;32011;32021
1087;4.5;32011;32021
1088;4.5;32011;32021
1089;4.5;32011;32021
1090;4.5;32011;32021
1091;4.5;32011;32021
1092;4.5;32011;32021
1093;4.5;32011;32021
1094;4.5;32011;32021
1095;4.5;32011;32021
1096;4.5;32011;32021
1097;4.5;32011;32021
1098;4.5;32011;32021
1099;4.5;32011;32021
1100;4.5;32011;32021
1101;4.5;32011;32021
1102;4.5;32011;32021
1103;4.5;32011;32021
1104;4.5;32011;32021
1105;4.5;32011;32021
1106;4.5;32011;32021
1107;4.5;32011;32021
1108;4.5;32011;32021
1109;4.5;32011;32021
1110;4.5;32011;32021
1111;4.5;32011;32021
1112;4.5;32011;32021
1113;4.5;32011;32021
1114;4.5;32011;32021
1115;4.5;32011;32021
1116;4.5;32011;32021
1117;4.5;32011;32021
1118;4.5;32011;32021
1119;4.5;32011;32021
1120;4.5;32011;32021
1121;4.5;32011;32021
1122;4.5;32011;32021
1123;4.5;32011;32021
1124;4.5;32011;32021
1125;4.5;32011;32021
1126;4.5;32011;32021
1127;4.5;32011;32021
1128;4.5;32011;32021
1129;4.5;32011;32021
1130;4.5;32011;32021
1131;4.5;32011;32021
1132;4.5;32011;32021
1133;4.5;32011;32021
1134;4.5;32011;32021
1135;4.5;32011;32021
1136;4.5;32011;32021
1137;4.5;32011;32021
1138;4.5;32011;32021
1139;4.5;32011;32021
1140;4.5;32011;32021
1141;4.5;32011;32021
1142;4.5;32011;32021
1143;4.5;32011;32021
1144;4.5;32011;32021
1145;4.5;32011;32021
1146;4.5;32011;32021
1147;4.5;32011;32021
1148;4.5;32011;32021
1149;4.5;32011;32021
1150;4.5;32011;32021
1151;4.5;32011;32021
1152;4.5;32011;32021
1153;4.5;32011;32021
1154;4.5;32011;32021
1155;4.5;32011;32021
1156;4.5;32011;32021
1157;4.5;32011;32021
1158;4.5;32011;32021
1159;4.5;32011;32021
1160;4.5;32011;32021
1161;4.5;32011;32021
1162;4.5;32011;32021
1163;4.5;32011;32021
1164;4.5;32011;32021
1165;4.5;32011;32021
1166;4.5;32011;32021
1167;4.5;32011;32021
1168;4.5;32011;32021
1169;4.5;32011;32021
1170;4.5;32011;32021
1171;4.5;32011;32021
1172;4.5;32011;32021
1173;4.5;32011;32021
1174;4.5;32011;32021
1175;4.5;32011;32021
1176;4.5;32011;32021
1177;4.5;32011;32021
1178;4.5;32011;32021
1179;4.5;32011;32021
1180;4.5;32011;32021
1181;4.5;32011;32021
1182;4.5;32011;32021
1183;4.5;32011;32021
1184;4.5;31959;31959
1185;4.5;31959;31959
1186;4.5;31959;31959
1187;4.5;31959;31959
1188;4.5;31959;31959
1189;4.5;31959;31959
1190;4.5;31959;31959
1191;4.5;31959;31959
1192;4.5;31959;31959
1193;4.5;31959;31959
1194;4.5;31959;31959
1195;4.5;31959;31959
1196;4.5;31959;31959
1197;4.5;31959;31959
1198;4.5;31959;31959
1199;4.5;31959;31959
1200;4.5;31959;31959
1201;4.5;31959;31959
1202;4.5;31959;31959
1203;4.5;31959;31959
1204;4.5;31959;31959
1205;4.5;31959;31959
1206;4.5;31959;31959
1207;4.5;31959;31959
1208;4.5;31959;31959
1209;4.5;31959;31959
1210;4.5;31959;31959
1211;4.5;31959;31959
1212;4.5;31959;31959
1213;4.5;31959;31959
1214;4.5;31959;31959
1215;4.5;31959;31959
1216;4.5;31959;31959
1217;4.5;31959;31959
1218;4.5;31959;31959
1219;4.5;31959;31959
1220;4.5;31959;31959
1221;4.5;31959;31959
1222;4.5;31959;31959
1223;4.5;31959;31959
1224;4.5;31959;31959
1225;4.5;31959;31959
1226;4.5;31959;31959
1227;4.5;31959;31959
1228;4.5;31959;31959
1229;4.5;31959;31959
1230;4.5;31959;31959
1231;4.5;31959;31959
1232;4.5;31959;31959
1233;4.5;31959;31959
1234;4.5;31959;31959
1235;4.5;31959;31959
1236;4.5;31959;31959
1237;4.5;31959;31959
1238;4.5;31959;31959
1239;4.5;31959;31959
1240;4.5;31959;31959
1241;4.5;31959;31959
1242;4.5;31959;31959
1243;4.5;31959;31959
1244;4.5;31959;31959
1245;4.5;31959;31959
1246;4.5;31959;31959
1247;4.5;31959;31959
1248;4.5;31959;31959
1249;4.5;31959;31959
1250;4.5;31959;31959
1251;4.5;31959;31959
1252;4.5;31959;31959
1253;4.5;31959;31959
1254;4.5;31959;31959
1255;4.5;31959;31959
1256;4.5;31959;31959
1257;4.5;31959;31959
1258;4.5;31959;31959
1259;4.5;31959;31959
1260;4.5;31959;31959
1261;4.5;31959;31959
1262;4.5;31959;31959
1263;4.5;31959;31959
1264;4.5;31959;31959
1265;4.5;31959;31959
1266;4.5;31959;31959
1267;4.5;31959;31959
1268;4.5;31959;31959
1269;4.5;31959;31959
1270;4.5;31959;31959
1271;4.5;31959;31959
1272;4.5;31959;31959
1273;4.5;31959;31959
1274;4.5;31959;31959
1275;4.5;31959;31959
1276;4.5;31959;31959
1277;4.5;31959;31959
1278;4.5;31959;31959
1279;4.5;31959;31959
1280;4.5;31959;31959
1281;4.5;31959;31959
1282;4.5;31959;31959
1283;4.5;31959;31959
1284;4.5;31959;31959
1285;4.5;31959;31959
1286;4.5;31959;31959
1287;4.5;31959;31959
1288;4.5;31959;31959
1289;4.5;31959;31959
1290;4.5;31959;31959
1291;4.5;31959;31959
1292;4.5;31959;31959
1293;4.5;31959;31959
1294;4.5;31959;31959
1295;4.5;31959;31959
1296;4.5;31959;31959
1297;4.5;31959;31959
1298;4.5;31959;31959
1299;4.5;31959;31959
1300;4.5;31959;31959
1301;4.5;31959;31959
1302;4.5;31959;31959
1303;4.5;31959;31959
1304;4.5;31959;31959
1305;4.5;31959;31959
