SEMENTE ALEATÓRIA = 1487903602
LEITURA:
23-02-2017 11:33:22

1;5;42107;42107
2;5;42107;42107
3;5;42107;42107
4;5;42107;42107
5;5;42107;42107
6;5;42107;42107
7;5;42107;42107
8;5;42107;42107
9;5;42107;42107
10;5;42107;42107
11;5;42107;42107
12;5;42107;42107
13;5;42107;42107
14;5;42107;42107
15;5;42107;42107
16;5;42107;42107
17;5;42107;42107
18;5;42107;42107
19;5;42107;42107
20;5;42107;42107
21;5;42107;42107
22;5;42107;42107
23;5;42107;42107
24;5;42107;42107
25;5;42107;42107
26;5;42107;42107
27;5;42107;42107
28;5;42107;42107
29;5;42107;42107
30;5;42107;42107
31;5;42107;42107
32;5;42107;42107
33;5;42107;42107
34;5;42107;42107
35;5;42107;42107
36;5;42107;42107
37;5;42107;42107
38;5;42107;42107
39;5;42107;42107
40;5;42107;42107
41;5;42107;42107
42;5;42107;42107
43;5;42107;42107
44;5;42107;42107
45;5;42107;42107
46;5;42107;42107
47;5;42107;42107
48;5;42107;42107
49;5;42107;42107
50;5;42107;42107
51;5;42107;42107
52;5;42107;42107
53;5;42107;42107
54;5;42107;42107
55;5;42107;42107
56;5;42107;42107
57;5;42107;42107
58;5;42107;42107
59;5;42107;42107
60;5;42107;42107
61;5;42107;42107
62;5;42107;42107
63;5;42107;42107
64;5;42107;42107
65;5;42107;42107
66;5;42107;42107
67;5;42107;42107
68;5;42107;42107
69;5;42107;42107
70;5;42107;42107
71;5;42107;42107
72;5;42107;42107
73;5;42107;42107
74;5;42107;42107
75;5;42107;42107
76;5;42107;42107
77;5;42107;42107
78;5;42107;42107
79;5;42107;42107
80;5;42107;42107
81;5;42107;42107
82;5;42107;42107
83;5;42107;42107
84;5;42107;42107
85;5;42107;42107
86;5;42107;42107
87;5;42107;42107
88;5;42107;42107
89;5;42107;42107
90;5;42076;42076
91;5;42076;42076
92;5;42076;42076
93;5;42076;42076
94;5;42076;42076
95;5;42076;42076
96;5;42076;42076
97;5;42076;42076
98;5;42076;42076
99;5;42076;42076
100;5;42076;42076
101;5;42076;42076
102;5;42076;42076
103;5;42076;42076
104;5;42076;42076
105;5;42076;42076
106;5;42076;42076
107;5;42076;42076
108;5;42076;42076
109;5;42076;42076
110;5;42076;42076
111;5;42076;42076
112;5;42076;42076
113;5;42076;42076
114;5;42076;42076
115;5;42076;42076
116;5;42076;42076
117;5;42076;42076
118;5;42076;42076
119;5;42076;42076
120;5;42076;42076
121;5;42076;42076
122;5;42076;42076
123;5;42076;42076
124;5;42076;42076
125;5;42076;42076
126;5;42076;42076
127;5;42076;42076
128;5;42076;42076
129;5;42076;42076
130;5;42076;42076
131;5;42076;42076
132;5;42076;42076
133;5;42076;42076
134;5;42076;42076
135;5;42076;42076
136;5;42076;42076
137;5;42076;42076
138;5;42076;42076
139;5;42076;42076
140;5;42076;42076
141;5;42076;42076
142;5;42076;42076
143;5;42076;42076
144;5;42076;42076
145;5;42076;42076
146;5;42076;42076
147;5;42076;42076
148;5;42076;42076
149;5;42076;42076
150;5;42076;42076
151;5;42076;42076
152;5;42076;42076
153;5;42076;42076
154;5;42076;42076
155;5;42076;42076
156;5;42076;42076
157;5;42076;42076
158;5;42076;42076
159;5;42076;42076
160;5;42076;42076
161;5;42076;42076
162;5;42076;42076
163;5;42076;42076
164;5;42076;42076
165;5;42076;42076
166;5;42076;42076
167;5;42076;42076
168;5;42076;42076
169;5;42076;42076
170;5;42076;42076
171;5;42076;42076
172;5;42076;42076
173;5;42076;42076
174;5;42076;42076
175;5;42076;42076
176;5;42076;42076
177;5;42076;42076
178;5;42076;42076
179;5;42076;42076
180;5;42076;42076
181;5;42076;42076
182;5;42076;42076
183;5;42076;42076
184;5;42076;42076
185;5;42076;42076
186;5;42076;42076
187;5;42076;42076
188;5;42076;42076
189;5;42076;42076
190;5;42076;42076
191;5;42076;42076
192;5;42076;42076
193;5;42076;42076
194;5;42076;42076
195;5;42076;42076
196;5;42076;42076
197;5;42076;42076
198;5;42076;42076
199;5;42076;42076
200;5;42076;42076
201;5;42076;42076
202;5;42076;42076
203;5;42076;42076
204;5;42076;42076
205;5;42076;42076
206;5;42076;42076
207;5;42076;42076
208;5;42076;42076
209;5;42076;42076
210;5;42076;42076
211;5;42076;42076
212;5;42076;42076
213;5;42076;42076
214;5;42076;42076
215;5;42076;42076
216;5;42076;42076
217;5;42076;42076
218;5;42076;42076
219;5;42076;42076
220;5;42076;42076
221;5;42076;42076
222;5;42076;42076
223;5;42076;42076
224;5;42076;42076
225;5;42076;42076
226;5;42076;42076
227;5;42076;42076
228;5;42076;42076
229;5;42076;42076
230;5;42076;42076
231;5;42076;42076
232;5;42076;42076
233;5;42076;42076
234;5;42076;42076
235;5;42076;42076
236;5;42076;42076
237;5;42076;42076
238;5;42076;42076
239;5;42076;42076
240;5;42076;42076
241;5;42076;42076
242;5;42076;42076
243;5;42076;42076
244;5;42076;42076
245;5;42076;42076
246;5;42076;42076
247;5;42076;42076
248;5;42076;42076
249;5;42076;42076
250;5;42076;42076
251;5;42076;42076
252;5;42076;42076
253;5;42076;42076
254;5;42076;42076
255;5;42076;42076
256;5;42076;42076
257;5;42076;42076
258;5;42076;42076
259;5;42076;42076
260;5;42076;42076
261;5;42076;42076
262;5;42076;42076
263;5;42076;42076
264;5;42076;42076
265;5;42076;42076
266;5;42076;42076
267;5;42076;42076
268;5;42076;42076
269;5;42076;42076
270;5;42076;42076
271;5;42076;42076
272;5;42076;42076
273;5;42076;42076
274;5;42076;42076
275;5;42076;42076
276;5;42076;42076
277;5;42076;42076
278;5;42076;42076
279;5;42076;42076
280;5;42076;42076
281;5;42076;42076
282;5;42076;42076
283;5;42076;42076
