I;T;Melhor;Media
10002;1.74339;11355;21408.666666667
10003;1.74339;11355;21408.666666667
10004;1.74339;11355;21408.666666667
10005;1.74339;11355;21408.666666667
10006;1.74339;11355;21408.666666667
10007;1.74339;11355;21408.666666667
10008;1.74339;11355;21408.666666667
10009;1.74339;11355;21408.666666667
10010;1.74339;11355;21408.666666667
10011;1.74339;11355;21408.666666667
10012;1.74339;11355;21408.666666667
10013;1.74339;11355;21408.666666667
10014;1.74339;11355;21408.666666667
10015;1.74339;11355;21408.666666667
10016;1.74339;11355;21408.666666667
10017;1.74339;11355;21408.666666667
10018;1.74339;11355;21408.666666667
10019;1.74339;11355;21408.666666667
10020;1.74339;11355;21408.666666667
10021;1.74339;11355;21408.666666667
10022;1.74339;11355;21408.666666667
10023;1.74339;11355;21408.666666667
10024;1.74339;11355;21408.666666667
10025;1.74339;11355;21408.666666667
10026;1.74339;11355;21408.666666667
10027;1.74339;11355;21408.666666667
10028;1.74339;11355;21408.666666667
10029;1.74339;11355;21408.666666667
10030;1.74339;11355;21408.666666667
10031;1.74339;11355;21408.666666667
10032;1.74339;11355;21408.666666667
10033;1.74339;11355;21408.666666667
10034;1.74339;11355;21408.666666667
10035;1.74339;11355;21408.666666667
10036;1.74339;11355;21408.666666667
10037;1.74339;11355;21408.666666667
10038;1.74339;11355;21408.666666667
10039;1.74339;11355;21408.666666667
10040;1.74339;11355;21408.666666667
10041;1.74339;11355;21408.666666667
10042;1.74339;11355;21408.666666667
10043;1.74339;11355;21408.666666667
10044;1.74339;11355;21408.666666667
10045;1.74339;11355;21408.666666667
10046;1.74339;11355;21408.666666667
10047;1.74339;11355;21408.666666667
10048;1.74339;11355;21408.666666667
10049;1.74339;11355;21408.666666667
10050;1.74339;11355;21408.666666667
10051;1.74339;11355;21408.666666667
10052;1.74339;11355;21408.666666667
10053;1.74339;11355;21408.666666667
10054;1.74339;11355;21408.666666667
10055;1.74339;11355;21408.666666667
10056;1.74339;11355;21408.666666667
10057;1.74339;11355;21408.666666667
10058;1.74339;11355;21408.666666667
10059;1.74339;11355;21408.666666667
10060;1.74339;11355;21408.666666667
10061;1.74339;11355;21408.666666667
10062;1.74339;11355;21408.666666667
10063;1.74339;11355;21408.666666667
10064;1.74339;11355;21408.666666667
10065;1.74339;11355;21408.666666667
10066;1.74339;11355;21408.666666667
10067;1.74339;11355;21408.666666667
10068;1.74339;11355;21408.666666667
10069;1.74339;11355;21408.666666667
10070;1.74339;11355;21408.666666667
10071;1.74339;11355;21408.666666667
10072;1.74339;11355;21408.666666667
10073;1.74339;11355;21408.666666667
10074;1.74339;11355;21408.666666667
10075;1.74339;11355;21408.666666667
10076;1.74339;11355;21408.666666667
10077;1.74339;11355;21408.666666667
10078;1.74339;11355;21408.666666667
10079;1.74339;11355;21408.666666667
10080;1.74339;11355;21408.666666667
10081;1.74339;11355;21408.666666667
10082;1.74339;11355;21408.666666667
10083;1.74339;11355;21408.666666667
10084;1.74339;11355;21408.666666667
10085;1.74339;11355;21408.666666667
10086;1.74339;11355;21408.666666667
10087;1.74339;11355;21408.666666667
10088;1.74339;11355;21408.666666667
10089;1.74339;11355;21408.666666667
10090;1.74339;11355;21408.666666667
10091;1.74339;11355;21408.666666667
10092;1.74339;11355;21408.666666667
10093;1.74339;11355;21408.666666667
10094;1.74339;11355;21408.666666667
10095;1.74339;11355;21408.666666667
10096;1.74339;11355;21408.666666667
10097;1.74339;11355;21408.666666667
10098;1.74339;11355;21408.666666667
10099;1.74339;11355;21408.666666667
10100;1.74339;11355;21408.666666667
10101;1.74339;11355;21408.666666667
10102;1.74339;11355;21408.666666667
10103;1.74339;11355;21408.666666667
10104;1.74339;11355;21408.666666667
10105;1.74339;11355;21408.666666667
10106;1.74339;11355;21408.666666667
10107;1.74339;11355;21408.666666667
10108;1.74339;11355;21408.666666667
10109;1.74339;11355;21408.666666667
10110;1.74339;11355;21408.666666667
10111;1.74339;11355;21408.666666667
10112;1.74339;11355;21408.666666667
10113;1.74339;11323;21398
10114;1.74339;11323;21398
10115;1.74339;11323;21398
10116;1.74339;11323;21398
10117;1.74339;11323;21398
10118;1.74339;11323;21398
10119;1.74339;11323;21398
10120;1.74339;11323;21398
10121;1.74339;11323;21398
10122;1.74339;11323;21398
10123;1.74339;11323;21398
10124;1.74339;11323;21398
10125;1.74339;11323;21398
10126;1.74339;11323;21398
10127;1.74339;11323;21398
10128;1.74339;11323;21398
10129;1.74339;11323;21398
10130;1.74339;11323;21398
10131;1.74339;11323;21398
10132;1.74339;11323;21398
10133;1.74339;11323;21398
10134;1.74339;11323;21398
10135;1.74339;11323;21398
10136;1.74339;11323;21398
10137;1.74339;11323;21398
10138;1.74339;11323;21398
10139;1.74339;11323;21398
10140;1.74339;11323;21398
10141;1.74339;11323;21398
10142;1.74339;11323;21398
10143;1.74339;11323;21398
10144;1.74339;11323;21398
10145;1.74339;11323;21398
10146;1.74339;11323;21398
10147;1.74339;11323;21398
10148;1.74339;11323;21398
10149;1.74339;11323;21398
10150;1.74339;11323;21398
10151;1.74339;11323;21398
10152;1.74339;11323;21398
10153;1.74339;11323;21398
10154;1.74339;11323;21398
10155;1.74339;11323;21398
10156;1.74339;11323;21398
10157;1.74339;11323;21398
10158;1.74339;11323;21398
10159;1.74339;11323;21398
10160;1.74339;11323;21398
10161;1.74339;11323;21398
10162;1.74339;11323;21398
10163;1.74339;11323;21398
10164;1.74339;11323;21398
10165;1.74339;11323;21398
10166;1.74339;11323;21398
10167;1.74339;11323;21398
10168;1.74339;11323;21398
10169;1.74339;11323;21398
10170;1.74339;11323;21398
10171;1.74339;11323;21398
10172;1.74339;11323;21398
10173;1.74339;11323;21398
10174;1.74339;11323;21398
10175;1.74339;11323;21398
10176;1.74339;11323;21398
10177;1.74339;11323;21398
10178;1.74339;11323;21398
10179;1.74339;11323;21398
10180;1.74339;11323;21398
10181;1.74339;11323;21398
10182;1.74339;11323;21398
10183;1.74339;11323;21398
10184;1.74339;11323;21398
10185;1.74339;11323;21398
10186;1.74339;11323;21398
10187;1.74339;11323;21398
10188;1.74339;11323;21398
10189;1.74339;11323;21398
10190;1.74339;11323;21398
10191;1.74339;11323;21398
10192;1.74339;11323;21398
10193;1.74339;11323;21398
10194;1.74339;11323;21398
10195;1.74339;11323;21398
10196;1.74339;11323;21398
10197;1.74339;11323;21398
10198;1.74339;11323;21398
10199;1.74339;11323;21398
10200;1.74339;11323;21398
10201;1.74339;11323;21398
10202;1.74339;11323;21398
10203;1.74339;11323;21398
10204;1.74339;11323;21398
10205;1.74339;11323;21398
10206;1.74339;11323;21398
10207;1.74339;11323;21398
10208;1.74339;11323;21398
10209;1.74339;11323;21398
10210;1.74339;11323;21398
10211;1.74339;11323;21398
10212;1.74339;11323;21398
10213;1.74339;11323;21398
10214;1.74339;11323;21398
10215;1.74339;11323;21398
10216;1.74339;11323;21398
10217;1.74339;11323;21398
10218;1.74339;11323;21398
10219;1.74339;11323;21398
10220;1.74339;11323;21398
10221;1.74339;11323;21398
10222;1.74339;11323;21398
10223;1.74339;11323;21398
10224;1.74339;11323;21398
10225;1.74339;11323;21398
10226;1.74339;11323;21398
10227;1.74339;11323;21398
10228;1.74339;11323;21398
10229;1.74339;11323;21398
10230;1.74339;11323;21398
10231;1.74339;11323;21398
10232;1.74339;11323;21398
10233;1.74339;11323;21398
10234;1.74339;11323;21398
10235;1.74339;11323;21398
10236;1.74339;11323;21398
10237;1.74339;11323;21398
10238;1.74339;11323;21398
10239;1.74339;11323;21398
10240;1.74339;11323;21398
10241;1.74339;11323;21398
10242;1.74339;11323;21398
10243;1.74339;11323;21398
10244;1.74339;11323;21398
10245;1.74339;11323;21398
10246;1.74339;11323;21398
10247;1.74339;11323;21398
10248;1.74339;11323;21398
10249;1.74339;11323;21398
10250;1.74339;11323;21398
10251;1.74339;11323;21398
10252;1.74339;11323;21398
10253;1.74339;11323;21398
10254;1.74339;11323;21398
10255;1.74339;11323;21398
10256;1.74339;11323;21398
10257;1.74339;11323;21398
10258;1.74339;11323;21398
10259;1.74339;11323;21398
10260;1.74339;11323;21398
10261;1.74339;11323;21398
10262;1.74339;11323;21398
10263;1.74339;11323;21398
10264;1.74339;11323;21398
10265;1.74339;11323;21398
10266;1.74339;11323;21398
10267;1.74339;11323;21398
10268;1.74339;11323;21398
10269;1.74339;11323;21398
10270;1.74339;11323;21398
10271;1.74339;11323;21398
10272;1.74339;11323;21398
10273;1.74339;11323;21398
10274;1.74339;11323;21398
10275;1.74339;11323;21398
10276;1.74339;11323;21398
10277;1.74339;11323;21398
10278;1.74339;11323;21398
10279;1.74339;11323;21398
10280;1.74339;11323;21398
10281;1.74339;11323;21398
10282;1.74339;11323;21398
10283;1.74339;11323;21398
10284;1.74339;11323;21398
10285;1.74339;11323;21398
10286;1.74339;11323;21398
10287;1.74339;11323;21398
10288;1.74339;11323;21398
10289;1.74339;11323;21398
10290;1.74339;11323;21398
10291;1.74339;11323;21398
10292;1.74339;11323;21398
10293;1.74339;11323;21398
10294;1.74339;11323;21398
10295;1.74339;11323;21398
10296;1.74339;11323;21398
10297;1.74339;11323;21398
10298;1.74339;11323;21398
10299;1.74339;11323;21398
10300;1.74339;11323;21398
10301;1.74339;11323;21398
10302;1.74339;11323;21398
10303;1.74339;11323;21398
10304;1.74339;11323;21398
10305;1.74339;11323;21398
10306;1.74339;11323;21398
10307;1.74339;11323;21398
10308;1.74339;11323;21398
10309;1.74339;11323;21398
10310;1.74339;11323;21398
10311;1.74339;11323;21398
10312;1.74339;11323;21398
10313;1.74339;11323;21398
10314;1.74339;11323;21398
10315;1.74339;11323;21398
10316;1.74339;11323;21398
10317;1.74339;11323;21398
10318;1.74339;11323;21398
10319;1.74339;11323;21398
10320;1.74339;11323;21398
10321;1.74339;11323;21398
10322;1.74339;11323;21398
10323;1.74339;11323;21398
10324;1.74339;11323;21398
10325;1.74339;11323;21398
10326;1.74339;11323;21398
10327;1.74339;11323;21398
10328;1.74339;11323;21398
10329;1.74339;11323;21398
10330;1.74339;11323;21398
10331;1.74339;11323;21398
10332;1.74339;11323;21398
10333;1.74339;11323;21398
10334;1.74339;11323;21398
10335;1.74339;11323;21398
10336;1.74339;11323;21398
10337;1.74339;11323;21398
10338;1.74339;11323;21398
10339;1.74339;11323;21398
10340;1.74339;11323;21398
10341;1.74339;11323;21398
10342;1.74339;11323;21398
10343;1.74339;11323;21398
10344;1.74339;11323;21398
10345;1.74339;11323;21398
10346;1.74339;11323;21398
10347;1.74339;11323;21398
10348;1.74339;11323;21398
10349;1.74339;11323;21398
10350;1.74339;11323;21398
10351;1.74339;11323;21398
10352;1.74339;11323;21398
10353;1.74339;11323;21398
10354;1.74339;11323;21398
10355;1.74339;11323;21398
10356;1.74339;11323;21398
10357;1.74339;11323;21398
10358;1.74339;11323;21398
10359;1.74339;11323;21398
10360;1.74339;11323;21398
10361;1.74339;11323;21398
10362;1.74339;11323;21398
10363;1.74339;11323;21398
10364;1.74339;11323;21398
10365;1.74339;11323;21398
10366;1.74339;11323;21398
10367;1.74339;11323;21398
10368;1.74339;11323;21398
10369;1.74339;11323;21398
10370;1.74339;11323;21398
10371;1.74339;11323;21398
10372;1.74339;11323;21398
10373;1.74339;11323;21398
10374;1.74339;11323;21398
10375;1.74339;11323;21398
10376;1.74339;11323;21398
10377;1.74339;11323;21398
10378;1.74339;11323;21398
10379;1.74339;11323;21398
10380;1.74339;11323;21398
10381;1.74339;11323;21398
10382;1.74339;11323;21398
10383;1.74339;11323;21398
10384;1.74339;11323;21398
10385;1.74339;11323;21398
10386;1.74339;11323;21398
10387;1.74339;11323;21398
10388;1.74339;11323;21398
10389;1.74339;11323;21398
10390;1.74339;11323;21398
10391;1.74339;11323;21398
10392;1.74339;11323;21398
10393;1.74339;11323;21398
10394;1.74339;11323;21398
10395;1.74339;11323;21398
10396;1.74339;11323;21398
10397;1.74339;11323;21398
10398;1.74339;11323;21398
10399;1.74339;11323;21398
10400;1.74339;11323;21398
10401;1.74339;11323;21398
10402;1.74339;11323;21398
10403;1.74339;11323;21398
10404;1.74339;11323;21398
10405;1.74339;11323;21398
10406;1.74339;11323;21398
10407;1.74339;11323;21398
10408;1.74339;11323;21398
10409;1.74339;11323;21398
10410;1.74339;11323;21398
10411;1.74339;11323;21398
10412;1.74339;11323;21398
10413;1.74339;11323;21398
10414;1.74339;11323;21398
10415;1.74339;11323;21398
10416;1.74339;11323;21398
10417;1.74339;11323;21398
10418;1.74339;11323;21398
10419;1.74339;11323;21398
10420;1.74339;11323;21398
10421;1.74339;11323;21398
10422;1.74339;11323;21398
10423;1.74339;11323;21398
10424;1.74339;11323;21398
10425;1.74339;11323;21398
10426;1.74339;11323;21398
10427;1.74339;11323;21398
10428;1.74339;11323;21398
10429;1.74339;11323;21398
10430;1.74339;11323;21398
10431;1.74339;11323;21398
10432;1.74339;11323;21398
10433;1.74339;11323;21398
10434;1.74339;11323;21398
10435;1.74339;11323;21398
10436;1.74339;11323;21398
10437;1.74339;11323;21398
10438;1.74339;11323;21398
10439;1.74339;11323;21398
10440;1.74339;11323;21398
10441;1.74339;11323;21398
10442;1.74339;11323;21398
10443;1.74339;11323;21398
10444;1.74339;11323;21398
10445;1.74339;11323;21398
10446;1.74339;11323;21398
10447;1.74339;11323;21398
10448;1.74339;11323;21398
10449;1.74339;11323;21398
10450;1.74339;11323;21398
10451;1.74339;11323;21398
10452;1.74339;11323;21398
10453;1.74339;11323;21398
10454;1.74339;11323;21398
10455;1.74339;11323;21398
10456;1.74339;11323;21398
10457;1.74339;11323;21398
10458;1.74339;11323;21398
10459;1.74339;11323;21398
10460;1.74339;11323;21398
10461;1.74339;11323;21398
10462;1.74339;11323;21398
10463;1.74339;11323;21398
10464;1.74339;11323;21398
10465;1.74339;11323;21398
10466;1.74339;11323;21398
10467;1.74339;11323;21398
10468;1.74339;11323;21398
10469;1.74339;11323;21398
10470;1.74339;11323;21398
10471;1.74339;11323;21398
10472;1.74339;11323;21398
10473;1.74339;11323;21398
10474;1.74339;11323;21398
10475;1.74339;11323;21398
10476;1.74339;11323;21398
10477;1.74339;11323;21398
10478;1.74339;11323;21398
10479;1.74339;11323;21398
10480;1.74339;11323;21398
10481;1.74339;11323;21398
10482;1.74339;11323;21398
10483;1.74339;11323;21398
10484;1.74339;11323;21398
10485;1.74339;11323;21398
10486;1.74339;11323;21398
10487;1.74339;11323;21398
10488;1.74339;11323;21398
10489;1.74339;11323;21398
10490;1.74339;11323;21398
10491;1.74339;11323;21398
10492;1.74339;11323;21398
10493;1.74339;11323;21398
10494;1.74339;11323;21398
10495;1.74339;11323;21398
10496;1.74339;11323;21398
10497;1.74339;11323;21398
10498;1.74339;11323;21398
10499;1.74339;11323;21398
10500;1.74339;11323;21398
10501;1.74339;11323;21398
10502;1.74339;11323;21398
10503;1.74339;11323;21398
10504;1.74339;11323;21398
10505;1.74339;11323;21398
10506;1.74339;11323;21398
10507;1.74339;11323;21398
10508;1.74339;11323;21398
10509;1.74339;11323;21398
10510;1.74339;11323;21398
10511;1.74339;11323;21398
10512;1.74339;11323;21398
10513;1.74339;11323;21398
10514;1.74339;11323;21398
10515;1.74339;11323;21398
10516;1.74339;11323;21398
10517;1.74339;11323;21398
10518;1.74339;11323;21398
10519;1.74339;11323;21398
10520;1.74339;11323;21398
10521;1.74339;11323;21398
10522;1.74339;11323;21398
10523;1.74339;11323;21398
10524;1.74339;11323;21398
10525;1.74339;11323;21398
10526;1.74339;11323;21398
10527;1.74339;11323;21398
10528;1.74339;11323;21398
10529;1.74339;11323;21398
10530;1.74339;11323;21398
10531;1.74339;11323;21398
10532;1.74339;11323;21398
10533;1.74339;11323;21398
10534;1.74339;11323;21398
10535;1.74339;11323;21398
10536;1.74339;11323;21398
10537;1.74339;11323;21398
10538;1.74339;11315;21395.333333333
10539;1.74339;11315;21395.333333333
10540;1.74339;11315;21395.333333333
10541;1.74339;11315;21395.333333333
10542;1.74339;11315;21395.333333333
10543;1.74339;11315;21395.333333333
10544;1.74339;11315;21395.333333333
10545;1.74339;11315;21395.333333333
10546;1.74339;11315;21395.333333333
10547;1.74339;11315;21395.333333333
10548;1.74339;11315;21395.333333333
10549;1.74339;11315;21395.333333333
10550;1.74339;11315;21395.333333333
10551;1.74339;11315;21395.333333333
10552;1.74339;11315;21395.333333333
10553;1.74339;11315;21395.333333333
10554;1.74339;11315;21395.333333333
10555;1.74339;11315;21395.333333333
10556;1.74339;11315;21395.333333333
10557;1.74339;11315;21395.333333333
10558;1.74339;11315;21395.333333333
10559;1.74339;11315;21395.333333333
10560;1.74339;11315;21395.333333333
10561;1.74339;11315;21395.333333333
10562;1.74339;11315;21395.333333333
10563;1.74339;11315;21395.333333333
10564;1.74339;11315;21395.333333333
10565;1.74339;11315;21395.333333333
10566;1.74339;11315;21395.333333333
10567;1.74339;11315;21395.333333333
10568;1.74339;11315;21395.333333333
10569;1.74339;11315;21395.333333333
10570;1.74339;11315;21395.333333333
10571;1.74339;11315;21395.333333333
10572;1.74339;11315;21395.333333333
10573;1.74339;11315;21395.333333333
10574;1.74339;11315;21395.333333333
10575;1.74339;11315;21395.333333333
10576;1.74339;11315;21395.333333333
10577;1.74339;11315;21395.333333333
10578;1.74339;11315;21395.333333333
10579;1.74339;11315;21395.333333333
10580;1.74339;11315;21395.333333333
10581;1.74339;11315;21395.333333333
10582;1.74339;11315;21395.333333333
10583;1.74339;11315;21395.333333333
10584;1.74339;11315;21395.333333333
10585;1.74339;11315;21395.333333333
10586;1.74339;11315;21395.333333333
10587;1.74339;11315;21395.333333333
10588;1.74339;11315;21395.333333333
10589;1.74339;11315;21395.333333333
10590;1.74339;11315;21395.333333333
10591;1.74339;11315;21395.333333333
10592;1.74339;11315;21395.333333333
10593;1.74339;11315;21395.333333333
10594;1.74339;11315;21395.333333333
10595;1.74339;11315;21395.333333333
10596;1.74339;11315;21395.333333333
10597;1.74339;11315;21395.333333333
10598;1.74339;11315;21395.333333333
10599;1.74339;11315;21395.333333333
10600;1.74339;11315;21395.333333333
10601;1.74339;11315;21395.333333333
10602;1.74339;11315;21395.333333333
10603;1.74339;11315;21395.333333333
10604;1.74339;11315;21395.333333333
10605;1.74339;11315;21395.333333333
10606;1.74339;11315;21395.333333333
10607;1.74339;11315;21395.333333333
10608;1.74339;11315;21395.333333333
10609;1.74339;11315;21395.333333333
10610;1.74339;11315;21395.333333333
10611;1.74339;11315;21395.333333333
10612;1.74339;11315;21395.333333333
10613;1.74339;11315;21395.333333333
10614;1.74339;11315;21395.333333333
10615;1.74339;11315;21395.333333333
10616;1.74339;11315;21395.333333333
10617;1.74339;11315;21395.333333333
10618;1.74339;11315;21395.333333333
10619;1.74339;11315;21395.333333333
10620;1.74339;11315;21395.333333333
10621;1.74339;11315;21395.333333333
10622;1.74339;11315;21395.333333333
10623;1.74339;11315;21395.333333333
10624;1.74339;11315;21395.333333333
10625;1.74339;11315;21395.333333333
10626;1.74339;11315;21395.333333333
10627;1.74339;11315;21395.333333333
10628;1.74339;11315;21395.333333333
10629;1.74339;11315;21395.333333333
10630;1.74339;11315;21395.333333333
10631;1.74339;11315;21395.333333333
10632;1.74339;11315;21395.333333333
10633;1.74339;11315;21395.333333333
10634;1.74339;11315;21395.333333333
10635;1.74339;11315;21395.333333333
10636;1.74339;11315;21395.333333333
10637;1.74339;11315;21395.333333333
10638;1.74339;11315;21395.333333333
10639;1.74339;11315;21395.333333333
10640;1.74339;11315;21395.333333333
10641;1.74339;11315;21395.333333333
10642;1.74339;11315;21395.333333333
10643;1.74339;11315;21395.333333333
10644;1.74339;11315;21395.333333333
10645;1.74339;11315;21395.333333333
10646;1.74339;11315;21395.333333333
10647;1.74339;11315;21395.333333333
10648;1.74339;11315;21395.333333333
10649;1.74339;11315;21395.333333333
10650;1.74339;11315;21395.333333333
10651;1.74339;11315;21395.333333333
10652;1.74339;11315;21395.333333333
10653;1.74339;11315;21395.333333333
10654;1.74339;11315;21395.333333333
10655;1.74339;11315;21395.333333333
10656;1.74339;11315;21395.333333333
10657;1.74339;11315;21395.333333333
10658;1.74339;11315;21395.333333333
10659;1.74339;11315;21395.333333333
10660;1.74339;11315;21395.333333333
10661;1.74339;11315;21395.333333333
10662;1.74339;11315;21395.333333333
10663;1.74339;11315;21395.333333333
10664;1.74339;11315;21395.333333333
10665;1.74339;11315;21395.333333333
10666;1.74339;11315;21395.333333333
10667;1.74339;11315;21395.333333333
10668;1.74339;11315;21395.333333333
10669;1.74339;11315;21395.333333333
10670;1.74339;11315;21395.333333333
10671;1.74339;11315;21395.333333333
10672;1.74339;11315;21395.333333333
10673;1.74339;11315;21395.333333333
10674;1.74339;11315;21395.333333333
10675;1.74339;11315;21395.333333333
10676;1.74339;11315;21395.333333333
10677;1.74339;11315;21395.333333333
10678;1.74339;11315;21395.333333333
10679;1.74339;11315;21395.333333333
10680;1.74339;11315;21395.333333333
10681;1.74339;11315;21395.333333333
10682;1.74339;11315;21395.333333333
10683;1.74339;11315;21395.333333333
10684;1.74339;11315;21395.333333333
10685;1.74339;11315;21395.333333333
10686;1.74339;11315;21395.333333333
10687;1.74339;11315;21395.333333333
10688;1.74339;11315;21395.333333333
10689;1.74339;11315;21395.333333333
10690;1.74339;11315;21395.333333333
10691;1.74339;11315;21395.333333333
10692;1.74339;11315;21395.333333333
10693;1.74339;11315;21395.333333333
10694;1.74339;11315;21395.333333333
10695;1.74339;11315;21395.333333333
10696;1.74339;11315;21395.333333333
10697;1.74339;11315;21395.333333333
10698;1.74339;11315;21395.333333333
10699;1.74339;11315;21395.333333333
10700;1.74339;11315;21395.333333333
10701;1.74339;11315;21395.333333333
10702;1.74339;11315;21395.333333333
10703;1.74339;11315;21395.333333333
10704;1.74339;11315;21395.333333333
10705;1.74339;11315;21395.333333333
10706;1.74339;11315;21395.333333333
10707;1.74339;11315;21395.333333333
10708;1.74339;11315;21395.333333333
10709;1.74339;11315;21395.333333333
10710;1.74339;11315;21395.333333333
10711;1.74339;11315;21395.333333333
10712;1.74339;11315;21395.333333333
10713;1.74339;11315;21395.333333333
10714;1.74339;11315;21395.333333333
10715;1.74339;11315;21395.333333333
10716;1.74339;11315;21395.333333333
10717;1.74339;11315;21395.333333333
10718;1.74339;11315;21395.333333333
10719;1.74339;11315;21395.333333333
10720;1.74339;11315;21395.333333333
10721;1.74339;11315;21395.333333333
10722;1.74339;11315;21395.333333333
10723;1.74339;11315;21395.333333333
10724;1.74339;11315;21395.333333333
10725;1.74339;11315;21395.333333333
10726;1.74339;11315;21395.333333333
10727;1.74339;11315;21395.333333333
10728;1.74339;11315;21395.333333333
10729;1.74339;11315;21395.333333333
10730;1.74339;11315;21395.333333333
10731;1.74339;11315;21395.333333333
10732;1.74339;11315;21395.333333333
10733;1.74339;11315;21395.333333333
10734;1.74339;11315;21395.333333333
10735;1.74339;11315;21395.333333333
10736;1.74339;11315;21395.333333333
10737;1.74339;11315;21395.333333333
10738;1.74339;11315;21395.333333333
10739;1.74339;11315;21395.333333333
10740;1.74339;11315;21395.333333333
10741;1.74339;11315;21395.333333333
10742;1.74339;11315;21395.333333333
10743;1.74339;11315;21395.333333333
10744;1.74339;11315;21395.333333333
10745;1.74339;11315;21395.333333333
10746;1.74339;11315;21395.333333333
10747;1.74339;11315;21395.333333333
10748;1.74339;11315;21395.333333333
10749;1.74339;11315;21395.333333333
10750;1.74339;11315;21395.333333333
10751;1.74339;11315;21395.333333333
10752;1.74339;11315;21395.333333333
10753;1.74339;11315;21395.333333333
10754;1.74339;11315;21395.333333333
10755;1.74339;11315;21395.333333333
10756;1.74339;11315;21395.333333333
10757;1.74339;11315;21395.333333333
10758;1.74339;11315;21395.333333333
10759;1.74339;11315;21395.333333333
10760;1.74339;11315;21395.333333333
10761;1.74339;11315;21395.333333333
10762;1.74339;11315;21395.333333333
10763;1.74339;11315;21395.333333333
10764;1.74339;11315;21395.333333333
10765;1.74339;11315;21395.333333333
10766;1.74339;11315;21395.333333333
10767;1.74339;11315;21395.333333333
10768;1.74339;11315;21395.333333333
10769;1.74339;11315;21395.333333333
10770;1.74339;11315;21395.333333333
10771;1.74339;11315;21395.333333333
10772;1.74339;11315;21395.333333333
10773;1.74339;11315;21395.333333333
10774;1.74339;11315;21395.333333333
10775;1.74339;11315;21395.333333333
10776;1.74339;11315;21395.333333333
10777;1.74339;11315;21395.333333333
10778;1.74339;11315;21395.333333333
10779;1.74339;11315;21395.333333333
10780;1.74339;11315;21395.333333333
10781;1.74339;11315;21395.333333333
10782;1.74339;11315;21395.333333333
10783;1.74339;11315;21395.333333333
10784;1.74339;11315;21395.333333333
10785;1.74339;11315;21395.333333333
10786;1.74339;11315;21395.333333333
10787;1.74339;11315;21395.333333333
10788;1.74339;11315;21395.333333333
10789;1.74339;11315;21395.333333333
10790;1.74339;11315;21395.333333333
10791;1.74339;11315;21395.333333333
10792;1.74339;11315;21395.333333333
10793;1.74339;11315;21395.333333333
10794;1.74339;11315;21395.333333333
10795;1.74339;11315;21395.333333333
10796;1.74339;11315;21395.333333333
10797;1.74339;11315;21395.333333333
10798;1.74339;11315;21395.333333333
10799;1.74339;11315;21395.333333333
10800;1.74339;11315;21395.333333333
10801;1.74339;11315;21395.333333333
10802;1.74339;11315;21395.333333333
10803;1.74339;11315;21395.333333333
10804;1.74339;11315;21395.333333333
10805;1.74339;11315;21395.333333333
10806;1.74339;11315;21395.333333333
10807;1.74339;11315;21395.333333333
10808;1.74339;11315;21395.333333333
10809;1.74339;11315;21395.333333333
10810;1.74339;11315;21395.333333333
10811;1.74339;11315;21395.333333333
10812;1.74339;11315;21395.333333333
10813;1.74339;11315;21395.333333333
10814;1.74339;11315;21395.333333333
10815;1.74339;11315;21395.333333333
10816;1.74339;11315;21395.333333333
10817;1.74339;11315;21395.333333333
10818;1.74339;11315;21395.333333333
10819;1.74339;11315;21395.333333333
10820;1.74339;11315;21395.333333333
10821;1.74339;11315;21395.333333333
10822;1.74339;11315;21395.333333333
10823;1.74339;11315;21395.333333333
10824;1.74339;11315;21395.333333333
10825;1.74339;11315;21395.333333333
10826;1.74339;11315;21395.333333333
10827;1.74339;11315;21395.333333333
10828;1.74339;11315;21395.333333333
10829;1.74339;11315;21395.333333333
10830;1.74339;11315;21395.333333333
10831;1.74339;11315;21395.333333333
10832;1.74339;11315;21395.333333333
10833;1.74339;11315;21395.333333333
10834;1.74339;11315;21395.333333333
10835;1.74339;11315;21395.333333333
10836;1.74339;11315;21395.333333333
10837;1.74339;11315;21395.333333333
10838;1.74339;11315;21395.333333333
10839;1.74339;11315;21395.333333333
10840;1.74339;11315;21395.333333333
10841;1.74339;11315;21395.333333333
10842;1.74339;11315;21395.333333333
10843;1.74339;11315;21395.333333333
10844;1.74339;11315;21395.333333333
10845;1.74339;11315;21395.333333333
10846;1.74339;11315;21395.333333333
10847;1.74339;11315;21395.333333333
10848;1.74339;11315;21395.333333333
10849;1.74339;11315;21395.333333333
10850;1.74339;11315;21395.333333333
10851;1.74339;11315;21395.333333333
10852;1.74339;11315;21395.333333333
10853;1.74339;11315;21395.333333333
10854;1.74339;11315;21377.333333333
10855;1.74339;11315;21377.333333333
10856;1.74339;11315;21377.333333333
10857;1.74339;11315;21377.333333333
10858;1.74339;11315;21377.333333333
10859;1.74339;11315;21377.333333333
10860;1.74339;11315;21377.333333333
10861;1.74339;11315;21377.333333333
10862;1.74339;11315;21377.333333333
10863;1.74339;11315;21377.333333333
10864;1.74339;11315;21377.333333333
10865;1.74339;11315;21377.333333333
10866;1.74339;11315;21377.333333333
10867;1.74339;11315;21377.333333333
10868;1.74339;11315;21377.333333333
10869;1.74339;11315;21377.333333333
10870;1.74339;11315;21377.333333333
10871;1.74339;11315;21377.333333333
10872;1.74339;11315;21377.333333333
