It;T;Melhor;Corrente
3743;3.645;231490;231490
3744;3.645;231490;231490
3745;3.645;231490;231490
3746;3.645;231490;231490
3747;3.645;231490;231490
3748;3.645;231490;231490
3749;3.645;231490;231490
3750;3.645;231490;231490
3751;3.645;231490;231490
3752;3.645;231490;231490
3753;3.645;231490;231490
3754;3.645;231490;231490
3755;3.645;231490;231490
3756;3.645;231490;231490
3757;3.645;231490;231490
3758;3.645;231490;231490
3759;3.645;231490;231490
3760;3.645;231490;231490
3761;3.645;231490;231490
3762;3.645;231490;231490
3763;3.645;231490;231490
3764;3.645;231490;231490
3765;3.645;231490;231490
3766;3.645;231490;231490
3767;3.645;231490;231490
3768;3.645;231490;231490
3769;3.645;231490;231490
3770;3.645;231490;231490
3771;3.645;231490;231490
3772;3.645;231490;231490
3773;3.645;231490;231490
3774;3.645;231490;231490
3775;3.645;231490;231490
3776;3.645;231490;231490
3777;3.645;231490;231490
3778;3.645;231490;231490
3779;3.645;231490;231490
3780;3.645;231490;231490
3781;3.645;231490;231490
3782;3.645;231490;231490
3783;3.645;231490;231490
3784;3.645;231490;231490
3785;3.645;231490;231490
3786;3.645;231490;231490
3787;3.645;231490;231490
3788;3.645;231490;231490
3789;3.645;231490;231490
3790;3.645;231490;231490
3791;3.645;231490;231490
3792;3.645;231490;231490
3793;3.645;231490;231490
3794;3.645;231490;231490
3795;3.645;231490;231490
3796;3.645;231490;231490
3797;3.645;231490;231490
3798;3.645;231490;231490
3799;3.645;231490;231490
3800;3.645;231490;231490
3801;3.645;231490;231490
3802;3.645;231490;231490
3803;3.645;231490;231490
3804;3.645;231490;231490
3805;3.645;231490;231490
3806;3.645;231490;231490
3807;3.645;231490;231490
3808;3.645;231490;231490
3809;3.645;231490;231490
3810;3.645;231490;231490
3811;3.645;231490;231490
3812;3.645;231490;231490
3813;3.645;231490;231490
3814;3.645;231490;231490
3815;3.645;231490;231490
3816;3.645;231490;231490
3817;3.645;231490;231490
3818;3.645;231490;231490
3819;3.645;231490;231490
3820;3.645;231490;231490
3821;3.645;231490;231490
3822;3.645;231490;231490
3823;3.645;231490;231490
3824;3.645;231490;231490
3825;3.645;231490;231490
3826;3.645;231490;231490
3827;3.645;231490;231490
3828;3.645;231490;231490
3829;3.645;231490;231490
3830;3.645;231490;231490
3831;3.645;231490;231490
3832;3.645;231490;231490
3833;3.645;231490;231490
3834;3.645;231490;231490
3835;3.645;231490;231490
3836;3.645;231490;231490
3837;3.645;231490;231490
3838;3.645;231490;231490
3839;3.645;231490;231490
3840;3.645;231490;231490
3841;3.645;231490;231490
3842;3.645;231490;231490
3843;3.645;231490;231490
3844;3.645;231490;231490
3845;3.645;231490;231490
3846;3.645;231490;231490
3847;3.645;231490;231490
3848;3.645;231490;231490
3849;3.645;231490;231490
3850;3.645;231490;231490
3851;3.645;231490;231490
3852;3.645;231490;231490
3853;3.645;231490;231490
3854;3.645;231490;231490
3855;3.645;231490;231490
3856;3.645;231490;231490
3857;3.645;231490;231490
3858;3.645;231490;231490
3859;3.645;231490;231490
3860;3.645;231490;231490
3861;3.645;231490;231490
3862;3.645;231490;231490
3863;3.645;231490;231490
3864;3.645;231490;231490
3865;3.645;231490;231490
3866;3.645;231490;231490
3867;3.645;231490;231490
3868;3.645;231490;231490
3869;3.645;231490;231490
3870;3.645;231490;231490
3871;3.645;231490;231490
3872;3.645;231490;231490
3873;3.645;231490;231490
3874;3.645;231490;231490
3875;3.645;231490;231490
3876;3.645;231490;231490
3877;3.645;231490;231490
3878;3.645;231490;231490
3879;3.645;231490;231490
3880;3.645;231490;231490
3881;3.645;231490;231490
3882;3.645;231490;231490
3883;3.645;231490;231490
3884;3.645;231490;231490
3885;3.645;231490;231490
3886;3.645;231490;231490
3887;3.645;231490;231490
3888;3.645;231490;231490
3889;3.645;231490;231490
3890;3.645;231490;231490
3891;3.645;231490;231490
3892;3.645;231490;231490
3893;3.645;231490;231490
3894;3.645;231490;231490
3895;3.645;231490;231490
3896;3.645;231490;231490
3897;3.645;231490;231490
3898;3.645;231490;231490
3899;3.645;231490;231490
3900;3.645;231490;231490
3901;3.645;231490;231490
3902;3.645;231490;231490
3903;3.645;231490;231490
3904;3.645;231490;231490
3905;3.645;231490;231490
3906;3.645;231490;231490
3907;3.645;231490;231490
3908;3.645;231490;231490
3909;3.645;231490;231490
3910;3.645;231490;231490
3911;3.645;231490;231490
3912;3.645;231490;231490
3913;3.645;231490;231490
3914;3.645;231490;231490
3915;3.645;231490;231490
3916;3.645;231490;231490
3917;3.645;231490;231490
3918;3.645;231490;231490
3919;3.645;231490;231490
3920;3.645;231490;231490
3921;3.645;231490;231490
3922;3.645;231490;231490
3923;3.645;231490;231490
3924;3.645;231490;231490
3925;3.645;231490;231490
3926;3.645;231490;231490
3927;3.645;231490;231490
3928;3.645;231490;231490
3929;3.645;231490;231490
3930;3.645;231490;231490
3931;3.645;231490;231490
3932;3.645;231490;231490
3933;3.645;231490;231490
3934;3.645;231490;231490
3935;3.645;231490;231490
3936;3.645;231490;231490
3937;3.645;231484;231484
3938;3.645;231484;231484
3939;3.645;231484;231484
3940;3.645;231484;231484
3941;3.645;231484;231484
3942;3.645;231484;231484
3943;3.645;231484;231484
3944;3.645;231484;231484
3945;3.645;231484;231484
3946;3.645;231484;231484
3947;3.645;231484;231484
3948;3.645;231484;231484
3949;3.645;231484;231484
3950;3.645;231484;231484
3951;3.645;231484;231484
3952;3.645;231484;231484
3953;3.645;231484;231484
3954;3.645;231484;231484
3955;3.645;231484;231484
3956;3.645;231484;231484
3957;3.645;231484;231484
3958;3.645;231484;231484
3959;3.645;231484;231484
3960;3.645;231484;231484
3961;3.645;231484;231484
3962;3.645;231484;231484
3963;3.645;231484;231484
3964;3.645;231484;231484
3965;3.645;231484;231484
3966;3.645;231484;231484
3967;3.645;231484;231484
3968;3.645;231484;231484
3969;3.645;231484;231484
3970;3.645;231484;231484
3971;3.645;231484;231484
3972;3.645;231484;231484
3973;3.645;231484;231484
3974;3.645;231484;231484
3975;3.645;231484;231484
3976;3.645;231484;231484
3977;3.645;231484;231484
3978;3.645;231484;231484
3979;3.645;231484;231484
3980;3.645;231484;231484
3981;3.645;231484;231484
3982;3.645;231484;231484
3983;3.645;231484;231484
3984;3.645;231484;231484
3985;3.645;231484;231484
3986;3.645;231484;231484
3987;3.645;231484;231484
3988;3.645;231484;231484
3989;3.645;231484;231484
3990;3.645;231484;231484
3991;3.645;231484;231484
3992;3.645;231484;231484
3993;3.645;231484;231484
3994;3.645;231484;231484
3995;3.645;231484;231484
3996;3.645;231484;231484
3997;3.645;231484;231484
3998;3.645;231478;231478
3999;3.645;231478;231478
4000;3.645;231478;231478
4001;3.2805;231478;231478
4002;3.2805;231478;231478
4003;3.2805;231478;231478
4004;3.2805;231478;231478
4005;3.2805;231478;231478
4006;3.2805;231478;231478
4007;3.2805;231478;231478
4008;3.2805;231478;231478
4009;3.2805;231478;231478
4010;3.2805;231478;231478
4011;3.2805;231478;231478
4012;3.2805;231478;231478
4013;3.2805;231478;231478
4014;3.2805;231478;231478
4015;3.2805;231478;231478
4016;3.2805;231478;231478
4017;3.2805;231478;231478
4018;3.2805;231478;231478
4019;3.2805;231478;231478
4020;3.2805;231478;231478
4021;3.2805;231478;231478
4022;3.2805;231478;231478
4023;3.2805;231478;231478
4024;3.2805;231478;231478
4025;3.2805;231478;231478
4026;3.2805;231478;231478
4027;3.2805;231478;231478
4028;3.2805;231478;231478
4029;3.2805;231478;231478
4030;3.2805;231478;231478
4031;3.2805;231478;231478
4032;3.2805;231478;231478
4033;3.2805;231478;231478
4034;3.2805;231478;231478
4035;3.2805;231478;231478
4036;3.2805;231478;231478
4037;3.2805;231478;231478
4038;3.2805;231478;231478
4039;3.2805;231478;231478
4040;3.2805;231478;231478
4041;3.2805;231478;231478
4042;3.2805;231478;231478
4043;3.2805;231478;231478
4044;3.2805;231478;231478
4045;3.2805;231478;231478
4046;3.2805;231478;231478
4047;3.2805;231478;231478
4048;3.2805;231478;231478
4049;3.2805;231478;231478
4050;3.2805;231478;231478
4051;3.2805;231478;231478
4052;3.2805;231478;231478
4053;3.2805;231478;231478
4054;3.2805;231478;231478
4055;3.2805;231478;231478
4056;3.2805;231478;231478
4057;3.2805;231478;231478
4058;3.2805;231478;231478
4059;3.2805;231478;231478
4060;3.2805;231478;231478
4061;3.2805;231478;231478
4062;3.2805;231478;231478
4063;3.2805;231478;231478
4064;3.2805;231478;231478
4065;3.2805;231478;231478
4066;3.2805;231478;231478
4067;3.2805;231478;231478
4068;3.2805;231478;231478
4069;3.2805;231478;231478
4070;3.2805;231478;231478
4071;3.2805;231478;231478
4072;3.2805;231478;231478
4073;3.2805;231478;231478
4074;3.2805;231478;231478
4075;3.2805;231478;231478
4076;3.2805;231478;231478
4077;3.2805;231478;231478
4078;3.2805;231478;231478
4079;3.2805;231478;231478
4080;3.2805;231478;231478
4081;3.2805;231478;231478
4082;3.2805;231478;231478
4083;3.2805;231478;231478
4084;3.2805;231478;231478
4085;3.2805;231478;231478
4086;3.2805;231478;231478
4087;3.2805;231478;231478
4088;3.2805;231478;231478
4089;3.2805;231478;231478
4090;3.2805;231478;231478
4091;3.2805;231478;231478
4092;3.2805;231478;231478
4093;3.2805;231478;231478
4094;3.2805;231478;231478
4095;3.2805;231478;231478
4096;3.2805;231478;231478
4097;3.2805;231478;231478
4098;3.2805;231478;231478
4099;3.2805;231478;231478
4100;3.2805;231478;231478
4101;3.2805;231478;231478
4102;3.2805;231478;231478
4103;3.2805;231478;231478
4104;3.2805;231478;231478
4105;3.2805;231478;231478
4106;3.2805;231478;231478
4107;3.2805;231478;231478
4108;3.2805;231478;231478
4109;3.2805;231478;231478
4110;3.2805;231478;231478
4111;3.2805;231478;231478
4112;3.2805;231478;231478
4113;3.2805;231478;231478
4114;3.2805;231478;231478
4115;3.2805;231478;231478
4116;3.2805;231478;231478
4117;3.2805;231478;231478
4118;3.2805;231478;231478
4119;3.2805;231478;231478
4120;3.2805;231478;231478
4121;3.2805;231478;231478
4122;3.2805;231478;231478
4123;3.2805;231478;231478
4124;3.2805;231478;231478
4125;3.2805;231478;231478
4126;3.2805;231478;231478
4127;3.2805;231478;231478
4128;3.2805;231478;231478
4129;3.2805;231478;231478
4130;3.2805;231478;231478
4131;3.2805;231478;231478
4132;3.2805;231478;231478
4133;3.2805;231478;231478
4134;3.2805;231478;231478
4135;3.2805;231478;231478
4136;3.2805;231478;231478
4137;3.2805;231478;231478
4138;3.2805;231478;231478
4139;3.2805;231478;231478
4140;3.2805;231478;231478
4141;3.2805;231478;231478
4142;3.2805;231478;231478
4143;3.2805;231478;231478
4144;3.2805;231478;231478
4145;3.2805;231478;231478
4146;3.2805;231478;231478
4147;3.2805;231478;231478
4148;3.2805;231478;231478
4149;3.2805;231478;231478
4150;3.2805;231478;231478
4151;3.2805;231478;231478
4152;3.2805;231478;231478
4153;3.2805;231478;231478
4154;3.2805;231478;231478
4155;3.2805;231478;231478
4156;3.2805;231478;231478
4157;3.2805;231478;231478
4158;3.2805;231478;231478
4159;3.2805;231478;231478
4160;3.2805;231478;231478
4161;3.2805;231478;231478
4162;3.2805;231478;231478
4163;3.2805;231478;231478
4164;3.2805;231478;231478
4165;3.2805;231478;231478
4166;3.2805;231478;231478
4167;3.2805;231478;231478
4168;3.2805;231478;231478
4169;3.2805;231478;231478
4170;3.2805;231478;231478
4171;3.2805;231478;231478
4172;3.2805;231478;231478
4173;3.2805;231478;231478
4174;3.2805;231478;231478
4175;3.2805;231478;231478
4176;3.2805;231478;231478
4177;3.2805;231478;231478
4178;3.2805;231478;231478
4179;3.2805;231478;231478
4180;3.2805;231478;231478
4181;3.2805;231478;231478
4182;3.2805;231478;231478
4183;3.2805;231478;231478
4184;3.2805;231478;231478
4185;3.2805;231478;231478
4186;3.2805;231478;231478
4187;3.2805;231478;231478
4188;3.2805;231478;231478
4189;3.2805;231478;231478
4190;3.2805;231478;231478
4191;3.2805;231478;231478
4192;3.2805;231478;231478
4193;3.2805;231478;231478
4194;3.2805;231478;231478
4195;3.2805;231420;231420
4196;3.2805;231420;231420
4197;3.2805;231420;231420
4198;3.2805;231420;231420
4199;3.2805;231420;231420
4200;3.2805;231420;231420
4201;3.2805;231420;231420
4202;3.2805;231420;231420
4203;3.2805;231420;231420
4204;3.2805;231420;231420
4205;3.2805;231420;231420
4206;3.2805;231420;231420
4207;3.2805;231420;231420
4208;3.2805;231420;231420
4209;3.2805;231420;231420
4210;3.2805;231420;231420
4211;3.2805;231420;231420
4212;3.2805;231420;231420
4213;3.2805;231420;231420
4214;3.2805;231420;231420
4215;3.2805;231420;231420
4216;3.2805;231420;231420
4217;3.2805;231420;231420
4218;3.2805;231420;231420
4219;3.2805;231420;231420
4220;3.2805;231420;231420
4221;3.2805;231420;231420
4222;3.2805;231420;231420
4223;3.2805;231420;231420
4224;3.2805;231420;231420
4225;3.2805;231420;231420
4226;3.2805;231420;231420
4227;3.2805;231420;231420
4228;3.2805;231420;231420
4229;3.2805;231420;231420
4230;3.2805;231420;231420
4231;3.2805;231420;231420
4232;3.2805;231420;231420
4233;3.2805;231420;231420
4234;3.2805;231420;231420
4235;3.2805;231420;231420
4236;3.2805;231420;231420
4237;3.2805;231420;231420
4238;3.2805;231420;231420
4239;3.2805;231420;231420
4240;3.2805;231420;231420
4241;3.2805;231420;231420
4242;3.2805;231420;231420
4243;3.2805;231420;231420
4244;3.2805;231420;231420
4245;3.2805;231420;231420
4246;3.2805;231420;231420
4247;3.2805;231420;231420
4248;3.2805;231420;231420
4249;3.2805;231420;231420
4250;3.2805;231420;231420
4251;3.2805;231420;231420
4252;3.2805;231420;231420
4253;3.2805;231420;231420
4254;3.2805;231420;231420
4255;3.2805;231420;231420
4256;3.2805;231420;231420
4257;3.2805;231420;231420
4258;3.2805;231420;231420
4259;3.2805;231420;231420
4260;3.2805;231420;231420
4261;3.2805;231420;231420
4262;3.2805;231420;231420
4263;3.2805;231420;231420
4264;3.2805;231420;231420
4265;3.2805;231420;231420
4266;3.2805;231420;231420
4267;3.2805;231420;231420
4268;3.2805;231420;231420
4269;3.2805;231420;231420
4270;3.2805;231420;231420
4271;3.2805;231420;231420
4272;3.2805;231420;231420
4273;3.2805;231420;231420
4274;3.2805;231420;231420
4275;3.2805;231420;231420
4276;3.2805;231420;231420
4277;3.2805;231420;231420
4278;3.2805;231420;231420
4279;3.2805;231420;231420
4280;3.2805;231420;231420
4281;3.2805;231420;231420
4282;3.2805;231420;231420
4283;3.2805;231420;231420
4284;3.2805;231420;231420
4285;3.2805;231420;231420
4286;3.2805;231420;231420
4287;3.2805;231420;231420
4288;3.2805;231420;231420
4289;3.2805;231420;231420
4290;3.2805;231420;231420
4291;3.2805;231420;231420
4292;3.2805;231420;231420
4293;3.2805;231420;231420
4294;3.2805;231420;231420
4295;3.2805;231420;231420
4296;3.2805;231420;231420
4297;3.2805;231420;231420
4298;3.2805;231420;231420
4299;3.2805;231420;231420
4300;3.2805;231420;231420
4301;3.2805;231420;231420
4302;3.2805;231420;231420
4303;3.2805;231420;231420
4304;3.2805;231420;231420
4305;3.2805;231420;231420
4306;3.2805;231420;231420
4307;3.2805;231420;231420
4308;3.2805;231420;231420
4309;3.2805;231420;231420
4310;3.2805;231420;231420
4311;3.2805;231420;231420
4312;3.2805;231420;231420
4313;3.2805;231420;231420
4314;3.2805;231420;231420
4315;3.2805;231420;231420
4316;3.2805;231420;231420
4317;3.2805;231420;231420
4318;3.2805;231420;231420
4319;3.2805;231420;231420
4320;3.2805;231420;231420
4321;3.2805;231420;231420
4322;3.2805;231420;231420
4323;3.2805;231420;231420
4324;3.2805;231420;231420
4325;3.2805;231420;231420
4326;3.2805;231420;231420
4327;3.2805;231420;231420
4328;3.2805;231420;231420
4329;3.2805;231420;231420
4330;3.2805;231420;231420
4331;3.2805;231420;231420
4332;3.2805;231420;231420
4333;3.2805;231420;231420
4334;3.2805;231420;231420
4335;3.2805;231420;231420
4336;3.2805;231420;231420
4337;3.2805;231420;231420
4338;3.2805;231420;231420
4339;3.2805;231420;231420
4340;3.2805;231420;231420
4341;3.2805;231420;231420
4342;3.2805;231420;231420
4343;3.2805;231420;231420
4344;3.2805;231420;231420
4345;3.2805;231420;231420
4346;3.2805;231420;231420
4347;3.2805;231420;231420
4348;3.2805;231420;231420
4349;3.2805;231420;231420
4350;3.2805;231420;231420
4351;3.2805;231420;231420
4352;3.2805;231420;231420
4353;3.2805;231420;231420
4354;3.2805;231420;231420
4355;3.2805;231420;231420
4356;3.2805;231420;231420
4357;3.2805;231420;231420
4358;3.2805;231420;231420
4359;3.2805;231420;231420
4360;3.2805;231420;231420
4361;3.2805;231420;231420
4362;3.2805;231420;231420
4363;3.2805;231420;231420
4364;3.2805;231420;231420
4365;3.2805;231420;231420
4366;3.2805;231420;231420
4367;3.2805;231420;231420
4368;3.2805;231420;231420
4369;3.2805;231420;231420
4370;3.2805;231420;231420
4371;3.2805;231420;231420
4372;3.2805;231420;231420
4373;3.2805;231420;231420
4374;3.2805;231420;231420
4375;3.2805;231420;231420
4376;3.2805;231420;231420
4377;3.2805;231420;231420
4378;3.2805;231420;231420
4379;3.2805;231420;231420
4380;3.2805;231420;231420
4381;3.2805;231420;231420
4382;3.2805;231420;231420
4383;3.2805;231420;231420
4384;3.2805;231420;231420
4385;3.2805;231420;231420
4386;3.2805;231420;231420
4387;3.2805;231420;231420
4388;3.2805;231420;231420
4389;3.2805;231420;231420
4390;3.2805;231420;231420
4391;3.2805;231420;231420
4392;3.2805;231420;231420
4393;3.2805;231420;231420
4394;3.2805;231420;231420
4395;3.2805;231420;231420
4396;3.2805;231420;231420
4397;3.2805;231420;231420
4398;3.2805;231420;231420
4399;3.2805;231420;231420
4400;3.2805;231420;231420
4401;3.2805;231420;231420
4402;3.2805;231420;231420
4403;3.2805;231420;231420
4404;3.2805;231420;231420
4405;3.2805;231420;231420
4406;3.2805;231420;231420
4407;3.2805;231420;231420
4408;3.2805;231420;231420
4409;3.2805;231420;231420
4410;3.2805;231420;231420
4411;3.2805;231420;231420
4412;3.2805;231420;231420
4413;3.2805;231420;231420
4414;3.2805;231420;231420
4415;3.2805;231420;231420
4416;3.2805;231420;231420
4417;3.2805;231420;231420
4418;3.2805;231420;231420
4419;3.2805;231420;231420
4420;3.2805;231420;231420
4421;3.2805;231420;231420
4422;3.2805;231420;231420
4423;3.2805;231420;231420
4424;3.2805;231420;231420
4425;3.2805;231420;231420
4426;3.2805;231420;231420
4427;3.2805;231420;231420
4428;3.2805;231420;231420
4429;3.2805;231420;231420
4430;3.2805;231420;231420
4431;3.2805;231420;231420
4432;3.2805;231420;231420
4433;3.2805;231420;231420
4434;3.2805;231420;231420
4435;3.2805;231420;231420
4436;3.2805;231420;231420
4437;3.2805;231420;231420
4438;3.2805;231420;231420
4439;3.2805;231420;231420
4440;3.2805;231420;231420
4441;3.2805;231420;231420
4442;3.2805;231420;231420
4443;3.2805;231420;231420
4444;3.2805;231420;231420
4445;3.2805;231420;231420
4446;3.2805;231420;231420
4447;3.2805;231420;231420
4448;3.2805;231420;231420
4449;3.2805;231420;231420
4450;3.2805;231420;231420
4451;3.2805;231420;231420
4452;3.2805;231420;231420
4453;3.2805;231420;231420
4454;3.2805;231420;231420
4455;3.2805;231420;231420
4456;3.2805;231420;231420
4457;3.2805;231420;231420
4458;3.2805;231420;231420
4459;3.2805;231420;231420
4460;3.2805;231420;231420
4461;3.2805;231420;231420
4462;3.2805;231420;231420
4463;3.2805;231420;231420
4464;3.2805;231420;231420
4465;3.2805;231420;231420
4466;3.2805;231420;231420
4467;3.2805;231420;231420
4468;3.2805;231420;231420
4469;3.2805;231420;231420
4470;3.2805;231420;231420
4471;3.2805;231420;231420
4472;3.2805;231420;231420
4473;3.2805;231420;231420
4474;3.2805;231420;231420
4475;3.2805;231420;231420
4476;3.2805;231420;231420
4477;3.2805;231420;231420
4478;3.2805;231420;231420
4479;3.2805;231420;231420
4480;3.2805;231420;231420
4481;3.2805;231420;231420
4482;3.2805;231420;231420
4483;3.2805;231420;231420
4484;3.2805;231420;231420
4485;3.2805;231420;231420
4486;3.2805;231420;231420
4487;3.2805;231420;231420
4488;3.2805;231420;231420
4489;3.2805;231420;231420
4490;3.2805;231420;231420
4491;3.2805;231420;231420
4492;3.2805;231420;231420
4493;3.2805;231420;231420
4494;3.2805;231420;231420
4495;3.2805;231420;231420
4496;3.2805;231420;231420
4497;3.2805;231420;231420
4498;3.2805;231420;231420
4499;3.2805;231420;231420
4500;3.2805;231420;231420
4501;3.2805;231420;231420
4502;3.2805;231420;231420
4503;3.2805;231420;231420
4504;3.2805;231420;231420
4505;3.2805;231420;231420
4506;3.2805;231420;231420
4507;3.2805;231420;231420
4508;3.2805;231420;231420
4509;3.2805;231420;231420
4510;3.2805;231420;231420
4511;3.2805;231420;231420
4512;3.2805;231420;231420
4513;3.2805;231420;231420
4514;3.2805;231420;231420
4515;3.2805;231420;231420
4516;3.2805;231420;231420
4517;3.2805;231420;231420
4518;3.2805;231420;231420
4519;3.2805;231420;231420
4520;3.2805;231420;231420
4521;3.2805;231420;231420
4522;3.2805;231420;231420
4523;3.2805;231420;231420
4524;3.2805;231420;231420
4525;3.2805;231420;231420
4526;3.2805;231420;231420
4527;3.2805;231420;231420
4528;3.2805;231420;231420
4529;3.2805;231420;231420
4530;3.2805;231420;231420
4531;3.2805;231420;231420
4532;3.2805;231420;231420
4533;3.2805;231420;231420
4534;3.2805;231420;231420
4535;3.2805;231420;231420
4536;3.2805;231420;231420
4537;3.2805;231420;231420
4538;3.2805;231420;231420
4539;3.2805;231420;231420
4540;3.2805;231420;231420
4541;3.2805;231420;231420
4542;3.2805;231420;231420
4543;3.2805;231420;231420
4544;3.2805;231420;231420
4545;3.2805;231420;231420
4546;3.2805;231420;231420
4547;3.2805;231420;231420
4548;3.2805;231420;231420
4549;3.2805;231420;231420
4550;3.2805;231420;231420
4551;3.2805;231420;231420
4552;3.2805;231420;231420
4553;3.2805;231420;231420
4554;3.2805;231420;231420
4555;3.2805;231420;231420
4556;3.2805;231420;231420
4557;3.2805;231420;231420
4558;3.2805;231420;231420
4559;3.2805;231420;231420
4560;3.2805;231420;231420
4561;3.2805;231420;231420
4562;3.2805;231420;231420
4563;3.2805;231420;231420
4564;3.2805;231420;231420
4565;3.2805;231420;231420
4566;3.2805;231420;231420
4567;3.2805;231420;231420
4568;3.2805;231420;231420
4569;3.2805;231420;231420
4570;3.2805;231420;231420
4571;3.2805;231420;231420
4572;3.2805;231420;231420
4573;3.2805;231420;231420
4574;3.2805;231420;231420
4575;3.2805;231420;231420
4576;3.2805;231420;231420
4577;3.2805;231420;231420
4578;3.2805;231420;231420
4579;3.2805;231420;231420
4580;3.2805;231420;231420
4581;3.2805;231420;231420
4582;3.2805;231420;231420
4583;3.2805;231420;231420
4584;3.2805;231420;231420
4585;3.2805;231420;231420
4586;3.2805;231420;231420
4587;3.2805;231420;231420
4588;3.2805;231420;231420
4589;3.2805;231420;231420
4590;3.2805;231420;231420
4591;3.2805;231420;231420
4592;3.2805;231420;231420
4593;3.2805;231420;231420
4594;3.2805;231420;231420
4595;3.2805;231420;231420
4596;3.2805;231420;231420
4597;3.2805;231420;231420
4598;3.2805;231420;231420
4599;3.2805;231420;231420
4600;3.2805;231420;231420
4601;3.2805;231420;231420
4602;3.2805;231420;231420
4603;3.2805;231420;231420
4604;3.2805;231420;231420
4605;3.2805;231420;231420
4606;3.2805;231420;231420
4607;3.2805;231420;231420
4608;3.2805;231420;231420
4609;3.2805;231420;231420
4610;3.2805;231420;231420
4611;3.2805;231420;231420
4612;3.2805;231420;231420
4613;3.2805;231420;231420
4614;3.2805;231420;231420
4615;3.2805;231420;231420
4616;3.2805;231420;231420
4617;3.2805;231420;231420
4618;3.2805;231420;231420
4619;3.2805;231420;231420
4620;3.2805;231420;231420
4621;3.2805;231420;231420
4622;3.2805;231420;231420
4623;3.2805;231420;231420
4624;3.2805;231420;231420
4625;3.2805;231420;231420
4626;3.2805;231420;231420
4627;3.2805;231420;231420
4628;3.2805;231420;231420
4629;3.2805;231420;231420
4630;3.2805;231420;231420
4631;3.2805;231420;231420
4632;3.2805;231420;231420
4633;3.2805;231420;231420
4634;3.2805;231420;231420
4635;3.2805;231420;231420
4636;3.2805;231420;231420
4637;3.2805;231420;231420
4638;3.2805;231420;231420
4639;3.2805;231420;231420
4640;3.2805;231420;231420
4641;3.2805;231420;231420
4642;3.2805;231420;231420
4643;3.2805;231420;231420
4644;3.2805;231420;231420
4645;3.2805;231420;231420
4646;3.2805;231420;231420
4647;3.2805;231420;231420
4648;3.2805;231420;231420
4649;3.2805;231420;231420
4650;3.2805;231420;231420
4651;3.2805;231420;231420
4652;3.2805;231420;231420
4653;3.2805;231420;231420
4654;3.2805;231420;231420
4655;3.2805;231420;231420
4656;3.2805;231420;231420
4657;3.2805;231420;231420
4658;3.2805;231420;231420
4659;3.2805;231420;231420
4660;3.2805;231420;231420
4661;3.2805;231420;231420
4662;3.2805;231420;231420
4663;3.2805;231420;231420
4664;3.2805;231420;231420
4665;3.2805;231420;231420
4666;3.2805;231420;231420
4667;3.2805;231420;231420
4668;3.2805;231420;231420
4669;3.2805;231420;231420
4670;3.2805;231420;231420
4671;3.2805;231420;231420
4672;3.2805;231420;231420
4673;3.2805;231420;231420
4674;3.2805;231420;231420
4675;3.2805;231420;231420
4676;3.2805;231420;231420
4677;3.2805;231420;231420
4678;3.2805;231420;231420
4679;3.2805;231420;231420
4680;3.2805;231420;231420
4681;3.2805;231420;231420
4682;3.2805;231420;231420
4683;3.2805;231420;231420
4684;3.2805;231420;231420
4685;3.2805;231420;231420
4686;3.2805;231420;231420
4687;3.2805;231420;231420
4688;3.2805;231420;231420
4689;3.2805;231420;231420
4690;3.2805;231420;231420
4691;3.2805;231420;231420
4692;3.2805;231420;231420
4693;3.2805;231420;231420
4694;3.2805;231420;231420
4695;3.2805;231420;231420
4696;3.2805;231420;231420
4697;3.2805;231420;231420
4698;3.2805;231420;231420
4699;3.2805;231420;231420
4700;3.2805;231420;231420
4701;3.2805;231420;231420
4702;3.2805;231420;231420
4703;3.2805;231420;231420
4704;3.2805;231420;231420
4705;3.2805;231420;231420
4706;3.2805;231420;231420
4707;3.2805;231420;231420
4708;3.2805;231420;231420
4709;3.2805;231420;231420
4710;3.2805;231420;231420
4711;3.2805;231420;231420
4712;3.2805;231420;231420
4713;3.2805;231420;231420
4714;3.2805;231420;231420
4715;3.2805;231420;231420
4716;3.2805;231420;231420
4717;3.2805;231420;231420
4718;3.2805;231420;231420
4719;3.2805;231420;231420
4720;3.2805;231420;231420
4721;3.2805;231420;231420
4722;3.2805;231420;231420
4723;3.2805;231420;231420
4724;3.2805;231420;231420
4725;3.2805;231420;231420
4726;3.2805;231420;231420
4727;3.2805;231420;231420
4728;3.2805;231420;231420
4729;3.2805;231420;231420
4730;3.2805;231420;231420
4731;3.2805;231420;231420
4732;3.2805;231420;231420
4733;3.2805;231420;231420
4734;3.2805;231420;231420
4735;3.2805;231420;231420
4736;3.2805;231420;231420
4737;3.2805;231420;231420
4738;3.2805;231420;231420
4739;3.2805;231420;231420
4740;3.2805;231420;231420
4741;3.2805;231420;231420
4742;3.2805;231420;231420
4743;3.2805;231420;231420
4744;3.2805;231420;231420
4745;3.2805;231420;231420
4746;3.2805;231420;231420
4747;3.2805;231420;231420
4748;3.2805;231420;231420
4749;3.2805;231420;231420
4750;3.2805;231420;231420
4751;3.2805;231420;231420
4752;3.2805;231420;231420
4753;3.2805;231420;231420
4754;3.2805;231420;231420
4755;3.2805;231420;231420
4756;3.2805;231420;231420
4757;3.2805;231420;231420
4758;3.2805;231420;231420
4759;3.2805;231420;231420
