It;T;Melhor;Corrente
282;5;32170;32170
283;5;32170;32170
284;5;32170;32170
285;5;32170;32170
286;5;32170;32170
287;5;32170;32170
288;5;32170;32170
289;5;32170;32170
290;5;32170;32170
291;5;32170;32170
292;5;32170;32170
293;5;32170;32170
294;5;32170;32170
295;5;32170;32170
296;5;32170;32170
297;5;32170;32170
298;5;32170;32170
299;5;32170;32170
300;5;32170;32170
301;5;32170;32170
302;5;32170;32170
303;5;32170;32170
304;5;32170;32170
305;5;32170;32170
306;5;32170;32170
307;5;32170;32170
308;5;32170;32170
309;5;32170;32170
310;5;32170;32170
311;5;32170;32170
312;5;32170;32170
313;5;32170;32170
314;5;32170;32170
315;5;32170;32170
316;5;32170;32170
317;5;32170;32170
318;5;32170;32170
319;5;32170;32170
320;5;32170;32170
321;5;32170;32170
322;5;32170;32170
323;5;32170;32170
324;5;32170;32170
325;5;32170;32170
326;5;32170;32170
327;5;32170;32170
328;5;32170;32170
329;5;32170;32170
330;5;32170;32170
331;5;32170;32170
332;5;32170;32170
333;5;32170;32170
334;5;32170;32170
335;5;32170;32170
336;5;32170;32170
337;5;32170;32170
338;5;32170;32170
339;5;32170;32170
340;5;32170;32170
341;5;32170;32170
342;5;32170;32170
343;5;32170;32170
344;5;32170;32170
345;5;32170;32170
346;5;32170;32170
347;5;32170;32170
348;5;32170;32170
349;5;32170;32170
350;5;32170;32170
351;5;32170;32170
352;5;32170;32170
353;5;32170;32170
354;5;32170;32170
355;5;32170;32170
356;5;32170;32170
357;5;32170;32170
358;5;32170;32170
359;5;32170;32170
360;5;32170;32170
361;5;32170;32170
362;5;32170;32170
363;5;32170;32170
364;5;32170;32170
365;5;32170;32170
366;5;32170;32170
367;5;32170;32170
368;5;32170;32170
369;5;32170;32170
370;5;32170;32170
371;5;32170;32170
372;5;32170;32170
373;5;32170;32170
374;5;32170;32170
375;5;32170;32170
376;5;32170;32170
377;5;32170;32170
378;5;32170;32170
379;5;32170;32170
380;5;32170;32170
381;5;32170;32170
382;5;32170;32170
383;5;32170;32170
384;5;32170;32170
385;5;32170;32170
386;5;32170;32170
387;5;32170;32170
388;5;32170;32170
389;5;32170;32170
390;5;32170;32170
391;5;32170;32170
392;5;32170;32170
393;5;32170;32170
394;5;32170;32170
395;5;32170;32170
396;5;32170;32170
397;5;32170;32170
398;5;32170;32170
399;5;32170;32170
400;5;32170;32170
401;5;32170;32170
402;5;32170;32170
403;5;32170;32170
404;5;32164;32164
405;5;32164;32164
406;5;32164;32164
407;5;32164;32164
408;5;32164;32164
409;5;32164;32164
410;5;32164;32164
411;5;32164;32164
412;5;32164;32164
413;5;32164;32164
414;5;32164;32164
415;5;32164;32164
416;5;32164;32164
417;5;32164;32164
418;5;32164;32164
419;5;32164;32164
420;5;32164;32164
421;5;32164;32164
422;5;32164;32164
423;5;32164;32164
424;5;32164;32164
425;5;32164;32164
426;5;32164;32164
427;5;32164;32164
428;5;32164;32164
429;5;32164;32164
430;5;32164;32164
431;5;32164;32164
432;5;32164;32164
433;5;32164;32164
434;5;32164;32164
435;5;32164;32164
436;5;32164;32164
437;5;32164;32164
438;5;32164;32164
439;5;32164;32164
440;5;32164;32164
441;5;32164;32164
442;5;32164;32164
443;5;32164;32164
444;5;32164;32164
445;5;32164;32164
446;5;32164;32164
447;5;32164;32164
448;5;32164;32164
449;5;32164;32164
450;5;32164;32164
451;5;32164;32164
452;5;32164;32164
453;5;32164;32164
454;5;32164;32164
455;5;32164;32164
456;5;32164;32164
457;5;32164;32164
458;5;32164;32164
459;5;32164;32164
460;5;32164;32164
461;5;32164;32164
462;5;32164;32164
463;5;32164;32164
464;5;32164;32164
465;5;32164;32164
466;5;32164;32164
467;5;32164;32164
468;5;32164;32164
469;5;32164;32164
470;5;32164;32164
471;5;32164;32164
472;5;32164;32164
473;5;32164;32164
474;5;32164;32164
475;5;32164;32164
476;5;32164;32164
477;5;32164;32164
478;5;32164;32164
479;5;32164;32164
480;5;32164;32164
481;5;32164;32164
482;5;32164;32164
483;5;32164;32164
484;5;32164;32164
485;5;32164;32164
486;5;32164;32164
487;5;32164;32164
488;5;32164;32164
489;5;32164;32164
490;5;32164;32164
491;5;32164;32164
492;5;32164;32164
493;5;32164;32164
494;5;32164;32164
495;5;32164;32164
496;5;32164;32164
497;5;32164;32164
498;5;32164;32164
499;5;32164;32164
500;5;32164;32164
501;5;32164;32164
502;5;32164;32164
503;5;32164;32164
504;5;32164;32164
505;5;32164;32164
506;5;32164;32164
507;5;32164;32164
508;5;32164;32164
509;5;32164;32164
510;5;32164;32164
511;5;32164;32164
512;5;32164;32164
513;5;32164;32164
514;5;32164;32164
515;5;32164;32164
516;5;32164;32164
517;5;32164;32164
518;5;32164;32164
519;5;32164;32164
520;5;32164;32164
521;5;32164;32164
522;5;32164;32164
523;5;32164;32164
524;5;32164;32164
525;5;32164;32164
526;5;32164;32164
527;5;32164;32164
528;5;32164;32164
529;5;32164;32164
530;5;32164;32164
531;5;32164;32164
532;5;32164;32164
533;5;32164;32164
534;5;32164;32164
535;5;32164;32164
536;5;32164;32164
537;5;32164;32164
538;5;32164;32164
539;5;32164;32164
540;5;32164;32164
541;5;32164;32164
542;5;32164;32164
543;5;32164;32164
544;5;32164;32164
545;5;32164;32164
546;5;32164;32164
547;5;32164;32164
548;5;32164;32164
549;5;32164;32164
550;5;32164;32164
551;5;32164;32164
552;5;32164;32164
553;5;32164;32164
554;5;32164;32164
555;5;32164;32164
556;5;32164;32164
557;5;32164;32164
558;5;32164;32164
559;5;32164;32164
560;5;32164;32164
561;5;32164;32164
562;5;32164;32164
563;5;32164;32164
564;5;32164;32164
565;5;32164;32164
566;5;32164;32164
567;5;32164;32164
568;5;32164;32164
569;5;32164;32164
570;5;32164;32164
571;5;32164;32164
572;5;32164;32164
573;5;32164;32164
574;5;32164;32164
575;5;32164;32164
576;5;32164;32164
577;5;32164;32164
578;5;32164;32164
579;5;32164;32164
580;5;32164;32164
581;5;32164;32164
582;5;32164;32164
583;5;32164;32164
584;5;32164;32164
585;5;32164;32164
586;5;32164;32164
587;5;32164;32164
588;5;32164;32164
589;5;32164;32164
590;5;32164;32164
591;5;32164;32164
592;5;32164;32164
593;5;32164;32164
594;5;32164;32164
595;5;32164;32164
596;5;32164;32164
597;5;32164;32164
598;5;32164;32164
599;5;32164;32164
600;5;32164;32164
601;5;32164;32164
602;5;32164;32164
603;5;32164;32164
604;5;32164;32164
605;5;32164;32164
606;5;32164;32164
607;5;32164;32164
608;5;32164;32164
609;5;32164;32164
610;5;32164;32164
611;5;32164;32164
612;5;32164;32164
613;5;32164;32164
614;5;32164;32164
615;5;32164;32164
616;5;32164;32164
617;5;32164;32164
618;5;32164;32164
619;5;32164;32164
620;5;32164;32164
621;5;32164;32164
622;5;32164;32164
623;5;32164;32164
624;5;32164;32164
625;5;32164;32164
626;5;32164;32164
627;5;32164;32164
628;5;32164;32164
629;5;32164;32164
630;5;32164;32164
631;5;32164;32164
632;5;32164;32164
633;5;32164;32164
634;5;32164;32164
635;5;32164;32164
636;5;32164;32164
637;5;32164;32164
638;5;32164;32164
639;5;32164;32164
640;5;32164;32164
641;5;32164;32164
642;5;32164;32164
643;5;32164;32164
644;5;32164;32164
645;5;32164;32164
646;5;32164;32164
647;5;32164;32164
648;5;32164;32164
649;5;32164;32164
650;5;32164;32164
651;5;32164;32164
652;5;32164;32164
653;5;32164;32164
654;5;32164;32164
655;5;32164;32164
656;5;32164;32164
657;5;32164;32164
658;5;32164;32164
659;5;32164;32164
660;5;32164;32164
661;5;32164;32164
662;5;32164;32164
663;5;32164;32164
664;5;32164;32164
665;5;32164;32164
666;5;32164;32164
667;5;32164;32164
668;5;32164;32164
669;5;32164;32164
670;5;32164;32164
671;5;32164;32164
672;5;32164;32164
673;5;32164;32164
674;5;32164;32164
675;5;32164;32164
676;5;32164;32164
677;5;32164;32164
678;5;32164;32164
679;5;32164;32164
680;5;32164;32164
681;5;32164;32164
682;5;32164;32164
683;5;32164;32164
684;5;32164;32164
685;5;32164;32164
686;5;32164;32164
687;5;32164;32164
688;5;32164;32164
689;5;32164;32164
690;5;32164;32164
691;5;32164;32164
692;5;32164;32164
693;5;32164;32164
694;5;32164;32164
695;5;32164;32164
696;5;32164;32164
697;5;32164;32164
698;5;32164;32164
699;5;32164;32164
700;5;32164;32164
701;5;32164;32164
702;5;32164;32164
703;5;32164;32164
704;5;32164;32164
705;5;32164;32164
706;5;32164;32164
707;5;32164;32164
708;5;32164;32164
709;5;32164;32164
710;5;32164;32164
711;5;32164;32164
712;5;32164;32164
713;5;32164;32164
714;5;32164;32164
715;5;32164;32164
716;5;32164;32164
717;5;32164;32164
718;5;32164;32164
719;5;32164;32164
720;5;32164;32164
721;5;32164;32164
722;5;32164;32164
723;5;32164;32164
724;5;32164;32164
725;5;32164;32164
726;5;32164;32164
727;5;32164;32164
728;5;32164;32164
729;5;32164;32164
730;5;32164;32164
731;5;32164;32164
732;5;32164;32164
733;5;32164;32164
734;5;32164;32164
735;5;32164;32164
736;5;32164;32164
737;5;32164;32164
738;5;32164;32164
739;5;32164;32164
740;5;32164;32164
741;5;32164;32164
742;5;32164;32164
743;5;32164;32164
744;5;32164;32164
745;5;32164;32164
746;5;32164;32164
747;5;32164;32164
748;5;32164;32164
749;5;32164;32164
750;5;32164;32164
751;5;32164;32164
752;5;32164;32164
753;5;32164;32164
754;5;32164;32164
755;5;32164;32164
756;5;32164;32164
757;5;32164;32164
758;5;32164;32164
759;5;32164;32164
760;5;32164;32164
761;5;32164;32164
762;5;32164;32164
763;5;32164;32164
764;5;32164;32164
765;5;32164;32164
766;5;32164;32164
767;5;32164;32164
768;5;32164;32164
769;5;32164;32164
770;5;32164;32164
771;5;32164;32164
772;5;32164;32164
773;5;32164;32164
774;5;32164;32164
775;5;32164;32164
776;5;32164;32164
777;5;32164;32164
778;5;32164;32164
779;5;32164;32164
780;5;32164;32164
781;5;32164;32164
782;5;32164;32164
783;5;32164;32164
784;5;32164;32164
785;5;32164;32164
786;5;32164;32164
787;5;32164;32164
788;5;32164;32164
789;5;32164;32164
790;5;32164;32164
791;5;32164;32164
792;5;32164;32164
793;5;32164;32164
794;5;32164;32164
795;5;32164;32164
796;5;32164;32164
797;5;32164;32164
798;5;32164;32164
799;5;32164;32164
800;5;32164;32164
801;5;32164;32164
802;5;32164;32164
803;5;32164;32164
804;5;32164;32164
805;5;32164;32164
806;5;32164;32164
807;5;32164;32164
808;5;32164;32164
809;5;32164;32164
810;5;32164;32164
811;5;32164;32164
812;5;32164;32164
813;5;32164;32164
814;5;32164;32164
815;5;32164;32164
816;5;32164;32164
817;5;32164;32164
818;5;32164;32164
819;5;32164;32164
820;5;32164;32164
821;5;32164;32164
822;5;32164;32164
823;5;32164;32164
824;5;32164;32164
825;5;32164;32164
826;5;32164;32164
827;5;32164;32164
828;5;32164;32164
829;5;32164;32164
830;5;32164;32164
831;5;32164;32164
832;5;32164;32164
833;5;32164;32164
834;5;32164;32164
835;5;32164;32164
836;5;32164;32164
837;5;32164;32164
838;5;32164;32164
839;5;32164;32164
840;5;32164;32164
841;5;32164;32164
842;5;32124;32124
843;5;32124;32124
844;5;32124;32124
845;5;32124;32124
846;5;32124;32124
847;5;32124;32124
848;5;32124;32124
849;5;32124;32124
850;5;32124;32124
851;5;32124;32124
852;5;32124;32124
853;5;32124;32124
854;5;32124;32124
855;5;32124;32124
856;5;32124;32124
857;5;32124;32124
858;5;32124;32124
859;5;32124;32124
860;5;32124;32124
861;5;32124;32124
862;5;32124;32124
863;5;32124;32124
864;5;32124;32124
865;5;32124;32124
866;5;32124;32124
867;5;32124;32124
868;5;32124;32124
869;5;32124;32124
870;5;32124;32124
871;5;32124;32124
872;5;32124;32124
873;5;32124;32124
874;5;32124;32124
875;5;32124;32124
876;5;32124;32124
877;5;32124;32124
878;5;32124;32124
879;5;32124;32124
880;5;32124;32124
881;5;32124;32124
882;5;32124;32124
883;5;32124;32124
884;5;32124;32124
885;5;32124;32124
886;5;32124;32124
887;5;32124;32124
888;5;32124;32124
889;5;32124;32124
890;5;32124;32124
891;5;32124;32124
892;5;32124;32124
893;5;32124;32124
894;5;32124;32124
895;5;32124;32124
896;5;32124;32124
897;5;32124;32124
898;5;32124;32124
899;5;32124;32124
900;5;32124;32124
901;5;32124;32124
902;5;32124;32124
903;5;32124;32124
904;5;32124;32124
905;5;32124;32124
906;5;32124;32124
907;5;32124;32124
908;5;32124;32124
909;5;32124;32124
910;5;32124;32124
911;5;32124;32124
912;5;32124;32124
913;5;32124;32124
914;5;32124;32124
915;5;32124;32124
916;5;32124;32124
917;5;32124;32124
918;5;32124;32124
919;5;32124;32124
920;5;32124;32124
921;5;32124;32124
922;5;32124;32124
923;5;32124;32124
924;5;32124;32124
925;5;32124;32124
926;5;32124;32124
927;5;32124;32124
928;5;32124;32124
929;5;32124;32124
930;5;32124;32124
931;5;32124;32124
932;5;32124;32124
933;5;32124;32124
934;5;32124;32124
935;5;32124;32124
936;5;32124;32124
937;5;32124;32124
938;5;32124;32124
939;5;32124;32124
940;5;32124;32124
941;5;32124;32124
942;5;32124;32124
943;5;32124;32124
944;5;32124;32124
945;5;32124;32124
946;5;32124;32124
947;5;32124;32124
948;5;32124;32124
949;5;32124;32124
950;5;32124;32124
951;5;32124;32124
952;5;32124;32124
953;5;32124;32124
954;5;32124;32124
955;5;32124;32124
956;5;32124;32124
957;5;32124;32124
958;5;32116;32116
959;5;32116;32116
960;5;32116;32116
961;5;32116;32116
962;5;32116;32116
963;5;32116;32116
964;5;32116;32116
965;5;32116;32116
966;5;32116;32116
967;5;32116;32116
968;5;32116;32116
969;5;32116;32116
970;5;32116;32116
971;5;32116;32116
972;5;32116;32116
973;5;32116;32116
974;5;32116;32116
975;5;32116;32116
976;5;32116;32116
977;5;32116;32116
978;5;32116;32116
979;5;32116;32116
980;5;32116;32116
981;5;32116;32116
982;5;32116;32116
983;5;32116;32116
984;5;32116;32116
985;5;32116;32116
986;5;32116;32116
987;5;32116;32116
988;5;32116;32116
989;5;32116;32116
990;5;32116;32116
991;5;32116;32116
992;5;32116;32116
993;5;32116;32116
994;5;32116;32116
995;5;32116;32116
996;5;32116;32116
997;5;32116;32116
998;5;32116;32116
999;5;32116;32116
1000;5;32116;32116
1001;3.5;32116;32116
1002;3.5;32116;32116
1003;3.5;32116;32116
1004;3.5;32116;32116
1005;3.5;32116;32116
1006;3.5;32116;32116
1007;3.5;32116;32116
1008;3.5;32116;32116
1009;3.5;32116;32116
1010;3.5;32116;32116
1011;3.5;32116;32116
1012;3.5;32116;32116
1013;3.5;32116;32116
1014;3.5;32116;32116
1015;3.5;32116;32116
1016;3.5;32116;32116
1017;3.5;32116;32116
1018;3.5;32116;32116
1019;3.5;32116;32116
1020;3.5;32116;32116
1021;3.5;32116;32116
1022;3.5;32116;32116
1023;3.5;32116;32116
1024;3.5;32116;32116
1025;3.5;32116;32116
1026;3.5;32116;32116
1027;3.5;32116;32116
1028;3.5;32116;32116
1029;3.5;32116;32116
1030;3.5;32116;32116
1031;3.5;32116;32116
1032;3.5;32116;32116
1033;3.5;32116;32116
1034;3.5;32116;32116
1035;3.5;32116;32116
1036;3.5;32116;32116
1037;3.5;32116;32116
1038;3.5;32116;32116
1039;3.5;32116;32116
1040;3.5;32116;32116
1041;3.5;32116;32116
1042;3.5;32116;32116
1043;3.5;32116;32116
1044;3.5;32116;32116
1045;3.5;32116;32116
1046;3.5;32116;32116
1047;3.5;32116;32116
1048;3.5;32116;32116
1049;3.5;32116;32116
1050;3.5;32116;32116
1051;3.5;32116;32116
1052;3.5;32116;32116
1053;3.5;32116;32116
1054;3.5;32116;32116
1055;3.5;32116;32116
1056;3.5;32116;32116
1057;3.5;32116;32116
1058;3.5;32116;32116
1059;3.5;32116;32116
1060;3.5;32116;32116
1061;3.5;32116;32116
1062;3.5;32116;32116
1063;3.5;32116;32116
1064;3.5;32116;32116
1065;3.5;32116;32116
1066;3.5;32116;32116
1067;3.5;32116;32116
1068;3.5;32116;32116
1069;3.5;32116;32116
1070;3.5;32116;32116
1071;3.5;32116;32116
1072;3.5;32116;32116
1073;3.5;32116;32116
1074;3.5;32116;32116
1075;3.5;32116;32116
1076;3.5;32116;32116
1077;3.5;32116;32116
1078;3.5;32116;32116
1079;3.5;32116;32116
1080;3.5;32116;32116
1081;3.5;32116;32116
1082;3.5;32116;32116
1083;3.5;32116;32116
1084;3.5;32116;32116
1085;3.5;32116;32116
1086;3.5;32116;32116
1087;3.5;32116;32116
1088;3.5;32116;32116
1089;3.5;32116;32116
1090;3.5;32116;32116
1091;3.5;32116;32116
1092;3.5;32116;32116
1093;3.5;32116;32116
1094;3.5;32116;32116
1095;3.5;32116;32116
1096;3.5;32116;32116
1097;3.5;32116;32116
1098;3.5;32116;32116
1099;3.5;32116;32116
1100;3.5;32116;32116
1101;3.5;32116;32116
1102;3.5;32116;32116
1103;3.5;32116;32116
1104;3.5;32116;32116
1105;3.5;32116;32116
1106;3.5;32116;32116
1107;3.5;32116;32116
1108;3.5;32116;32116
1109;3.5;32116;32116
1110;3.5;32116;32116
1111;3.5;31982;31982
1112;3.5;31982;31982
1113;3.5;31982;31982
1114;3.5;31982;31982
1115;3.5;31982;31982
1116;3.5;31982;31982
1117;3.5;31982;31982
1118;3.5;31982;31982
1119;3.5;31982;31982
1120;3.5;31982;31982
1121;3.5;31982;31982
1122;3.5;31982;31982
1123;3.5;31982;31982
1124;3.5;31982;31982
1125;3.5;31982;31982
1126;3.5;31982;31982
1127;3.5;31982;31982
1128;3.5;31982;31982
1129;3.5;31982;31982
1130;3.5;31982;31982
1131;3.5;31982;31982
1132;3.5;31982;31982
1133;3.5;31982;31982
1134;3.5;31982;31982
1135;3.5;31982;31982
1136;3.5;31982;31982
1137;3.5;31982;31982
1138;3.5;31982;31982
1139;3.5;31982;31982
1140;3.5;31982;31982
1141;3.5;31982;31982
1142;3.5;31982;31982
1143;3.5;31982;31982
1144;3.5;31982;31982
1145;3.5;31982;31982
1146;3.5;31982;31982
1147;3.5;31982;31982
1148;3.5;31982;31982
1149;3.5;31982;31982
1150;3.5;31982;31982
1151;3.5;31982;31982
1152;3.5;31982;31982
1153;3.5;31982;31982
1154;3.5;31982;31982
1155;3.5;31982;31982
1156;3.5;31982;31982
1157;3.5;31982;31982
1158;3.5;31982;31982
1159;3.5;31982;31982
1160;3.5;31982;31982
1161;3.5;31982;31982
1162;3.5;31982;31982
1163;3.5;31982;31982
1164;3.5;31982;31982
1165;3.5;31982;31982
1166;3.5;31982;31982
1167;3.5;31982;31982
1168;3.5;31982;31982
1169;3.5;31982;31982
1170;3.5;31982;31982
1171;3.5;31982;31982
1172;3.5;31982;31982
1173;3.5;31982;31982
1174;3.5;31982;31982
1175;3.5;31982;31982
1176;3.5;31982;31982
1177;3.5;31982;31982
1178;3.5;31982;31982
1179;3.5;31982;31982
1180;3.5;31982;31982
1181;3.5;31982;31982
1182;3.5;31982;31982
1183;3.5;31982;31982
1184;3.5;31982;31982
1185;3.5;31982;31982
1186;3.5;31982;31982
1187;3.5;31982;31982
1188;3.5;31982;31982
1189;3.5;31982;31982
1190;3.5;31982;31982
1191;3.5;31982;31982
1192;3.5;31982;31982
1193;3.5;31982;31982
1194;3.5;31982;31982
1195;3.5;31982;31982
1196;3.5;31982;31982
1197;3.5;31982;31982
1198;3.5;31982;31982
1199;3.5;31982;31982
1200;3.5;31982;31982
1201;3.5;31982;31982
1202;3.5;31982;31982
1203;3.5;31982;31982
1204;3.5;31982;31982
1205;3.5;31982;31982
1206;3.5;31982;31982
1207;3.5;31982;31982
1208;3.5;31982;31982
1209;3.5;31982;31982
1210;3.5;31982;31982
1211;3.5;31982;31982
1212;3.5;31982;31982
1213;3.5;31982;31982
1214;3.5;31982;31982
1215;3.5;31982;31982
1216;3.5;31982;31982
1217;3.5;31982;31982
1218;3.5;31982;31982
1219;3.5;31982;31982
1220;3.5;31982;31982
1221;3.5;31982;31982
1222;3.5;31982;31982
1223;3.5;31982;31982
1224;3.5;31982;31982
1225;3.5;31982;31982
1226;3.5;31982;31982
1227;3.5;31982;31982
1228;3.5;31982;31982
1229;3.5;31982;31982
1230;3.5;31982;31982
1231;3.5;31982;31982
1232;3.5;31982;31982
1233;3.5;31982;31982
1234;3.5;31982;31982
1235;3.5;31982;31982
1236;3.5;31982;31982
1237;3.5;31982;31982
1238;3.5;31982;31982
1239;3.5;31982;31982
1240;3.5;31982;31982
1241;3.5;31982;31982
1242;3.5;31982;31982
1243;3.5;31982;31982
1244;3.5;31982;31982
1245;3.5;31982;31982
1246;3.5;31982;31982
1247;3.5;31982;31982
1248;3.5;31982;31982
1249;3.5;31982;31982
1250;3.5;31982;31982
1251;3.5;31982;31982
1252;3.5;31982;31982
1253;3.5;31982;31982
1254;3.5;31982;31982
1255;3.5;31982;31982
1256;3.5;31982;31982
1257;3.5;31982;31982
1258;3.5;31982;31982
1259;3.5;31982;31982
1260;3.5;31982;31982
1261;3.5;31982;31982
1262;3.5;31982;31982
1263;3.5;31982;31982
1264;3.5;31982;31982
1265;3.5;31982;31982
1266;3.5;31982;31982
1267;3.5;31982;31982
1268;3.5;31982;31982
1269;3.5;31982;31982
1270;3.5;31982;31982
1271;3.5;31982;31982
1272;3.5;31982;31982
1273;3.5;31982;31982
1274;3.5;31982;31982
1275;3.5;31982;31982
1276;3.5;31982;31982
1277;3.5;31982;31982
1278;3.5;31982;31982
1279;3.5;31982;31982
1280;3.5;31982;31982
1281;3.5;31982;31982
1282;3.5;31982;31982
1283;3.5;31982;31982
1284;3.5;31982;31982
1285;3.5;31982;31982
1286;3.5;31982;31982
1287;3.5;31982;31982
1288;3.5;31982;31982
1289;3.5;31982;31982
1290;3.5;31982;31982
1291;3.5;31982;31982
1292;3.5;31982;31982
1293;3.5;31982;31982
1294;3.5;31982;31982
1295;3.5;31982;31982
1296;3.5;31982;31982
1297;3.5;31982;31982
1298;3.5;31982;31982
1299;3.5;31982;31982
1300;3.5;31982;31982
1301;3.5;31982;31982
1302;3.5;31982;31982
1303;3.5;31982;31982
1304;3.5;31982;31982
1305;3.5;31982;31982
