I;T;Melhor;Media
5786;0.84035;21507;21528.333333333
5787;0.84035;21507;21528.333333333
5788;0.84035;21507;21528.333333333
5789;0.84035;21507;21528.333333333
5790;0.84035;21507;21528.333333333
5791;0.84035;21507;21528.333333333
5792;0.84035;21507;21528.333333333
5793;0.84035;21507;21528.333333333
5794;0.84035;21507;21528.333333333
5795;0.84035;21507;21528.333333333
5796;0.84035;21507;21528.333333333
5797;0.84035;21507;21528.333333333
5798;0.84035;21507;21528.333333333
5799;0.84035;21507;21528.333333333
5800;0.84035;21507;21528.333333333
5801;0.84035;21507;21528.333333333
5802;0.84035;21507;21528.333333333
5803;0.84035;21507;21528.333333333
5804;0.84035;21507;21528.333333333
5805;0.84035;21507;21528.333333333
5806;0.84035;21507;21528.333333333
5807;0.84035;21507;21528.333333333
5808;0.84035;21507;21528.333333333
5809;0.84035;21507;21528.333333333
5810;0.84035;21507;21528.333333333
5811;0.84035;21507;21528.333333333
5812;0.84035;21507;21528.333333333
5813;0.84035;21507;21528.333333333
5814;0.84035;21507;21528.333333333
5815;0.84035;21507;21528.333333333
5816;0.84035;21507;21528.333333333
5817;0.84035;21507;21528.333333333
5818;0.84035;21507;21528.333333333
5819;0.84035;21507;21528.333333333
5820;0.84035;21507;21528.333333333
5821;0.84035;21507;21528.333333333
5822;0.84035;21507;21528.333333333
5823;0.84035;21507;21528.333333333
5824;0.84035;21507;21528.333333333
5825;0.84035;21507;21528.333333333
5826;0.84035;21507;21528.333333333
5827;0.84035;21507;21528.333333333
5828;0.84035;21507;21528.333333333
5829;0.84035;21507;21528.333333333
5830;0.84035;21507;21528.333333333
5831;0.84035;21507;21528.333333333
5832;0.84035;21507;21528.333333333
5833;0.84035;21507;21528.333333333
5834;0.84035;21507;21528.333333333
5835;0.84035;21507;21528.333333333
5836;0.84035;21507;21528.333333333
5837;0.84035;21507;21528.333333333
5838;0.84035;21507;21528.333333333
5839;0.84035;21507;21528.333333333
5840;0.84035;21507;21528.333333333
5841;0.84035;21507;21528.333333333
5842;0.84035;21507;21528.333333333
5843;0.84035;21507;21528.333333333
5844;0.84035;21507;21528.333333333
5845;0.84035;21507;21528.333333333
5846;0.84035;21507;21528.333333333
5847;0.84035;21507;21528.333333333
5848;0.84035;21507;21528.333333333
5849;0.84035;21507;21528.333333333
5850;0.84035;21443;21507
5851;0.84035;21443;21507
5852;0.84035;21443;21507
5853;0.84035;21443;21507
5854;0.84035;21443;21507
5855;0.84035;21443;21507
5856;0.84035;21443;21507
5857;0.84035;21443;21507
5858;0.84035;21443;21507
5859;0.84035;21443;21507
5860;0.84035;21443;21507
5861;0.84035;21443;21507
5862;0.84035;21443;21507
5863;0.84035;21443;21507
5864;0.84035;21443;21507
5865;0.84035;21443;21507
5866;0.84035;21443;21507
5867;0.84035;21443;21507
5868;0.84035;21443;21507
5869;0.84035;21443;21507
5870;0.84035;21443;21507
5871;0.84035;21443;21507
5872;0.84035;21443;21507
5873;0.84035;21443;21507
5874;0.84035;21443;21507
5875;0.84035;21443;21507
5876;0.84035;21443;21507
5877;0.84035;21443;21507
5878;0.84035;21443;21507
5879;0.84035;21443;21507
5880;0.84035;21443;21507
5881;0.84035;21443;21507
5882;0.84035;21443;21507
5883;0.84035;21443;21507
5884;0.84035;21443;21507
5885;0.84035;21443;21507
5886;0.84035;21443;21507
5887;0.84035;21443;21507
5888;0.84035;21443;21507
5889;0.84035;21443;21507
5890;0.84035;21443;21507
5891;0.84035;21443;21507
5892;0.84035;21443;21507
5893;0.84035;21443;21507
5894;0.84035;21443;21507
5895;0.84035;21443;21507
5896;0.84035;21443;21507
5897;0.84035;21443;21507
5898;0.84035;21443;21507
5899;0.84035;21443;21507
5900;0.84035;21443;21507
5901;0.84035;21443;21507
5902;0.84035;21443;21507
5903;0.84035;21443;21507
5904;0.84035;21443;21507
5905;0.84035;21443;21507
5906;0.84035;21443;21507
5907;0.84035;21443;21507
5908;0.84035;21443;21507
5909;0.84035;21443;21507
5910;0.84035;21443;21507
5911;0.84035;21443;21507
5912;0.84035;21443;21507
5913;0.84035;21443;21507
5914;0.84035;21443;21507
5915;0.84035;21443;21507
5916;0.84035;21443;21507
5917;0.84035;21443;21507
5918;0.84035;21443;21507
5919;0.84035;21443;21507
5920;0.84035;21443;21507
5921;0.84035;21443;21507
5922;0.84035;21443;21507
5923;0.84035;21443;21507
5924;0.84035;21443;21507
5925;0.84035;21443;21507
5926;0.84035;21443;21507
5927;0.84035;21443;21507
5928;0.84035;21443;21507
5929;0.84035;21443;21507
5930;0.84035;21443;21507
5931;0.84035;21443;21507
5932;0.84035;21443;21507
5933;0.84035;21443;21507
5934;0.84035;21443;21507
5935;0.84035;21443;21507
5936;0.84035;21443;21507
5937;0.84035;21443;21507
5938;0.84035;21443;21507
5939;0.84035;21443;21507
5940;0.84035;21443;21507
5941;0.84035;21443;21507
5942;0.84035;21443;21507
5943;0.84035;21443;21507
5944;0.84035;21443;21507
5945;0.84035;21443;21507
5946;0.84035;21443;21507
5947;0.84035;21443;21507
5948;0.84035;21443;21507
5949;0.84035;21443;21507
5950;0.84035;21443;21507
5951;0.84035;21443;21507
5952;0.84035;21443;21507
5953;0.84035;21443;21507
5954;0.84035;21443;21507
5955;0.84035;21443;21507
5956;0.84035;21443;21507
5957;0.84035;21443;21507
5958;0.84035;21443;21507
5959;0.84035;21443;21507
5960;0.84035;21443;21507
5961;0.84035;21443;21507
5962;0.84035;21443;21507
5963;0.84035;21443;21507
5964;0.84035;21443;21507
5965;0.84035;21443;21507
5966;0.84035;21443;21507
5967;0.84035;21443;21507
5968;0.84035;21443;21507
5969;0.84035;21443;21507
5970;0.84035;21443;21507
5971;0.84035;21443;21507
5972;0.84035;21443;21507
5973;0.84035;21443;21507
5974;0.84035;21443;21507
5975;0.84035;21443;21507
5976;0.84035;21443;21507
5977;0.84035;21443;21507
5978;0.84035;21443;21507
5979;0.84035;21443;21507
5980;0.84035;21443;21507
5981;0.84035;21443;21507
5982;0.84035;21443;21507
5983;0.84035;21443;21507
5984;0.84035;21443;21507
5985;0.84035;21443;21507
5986;0.84035;21443;21507
5987;0.84035;21443;21507
5988;0.84035;21443;21507
5989;0.84035;21443;21507
5990;0.84035;21443;21507
5991;0.84035;21443;21507
5992;0.84035;21443;21507
5993;0.84035;21443;21507
5994;0.84035;21443;21507
5995;0.84035;21443;21507
5996;0.84035;21443;21507
5997;0.84035;21443;21507
5998;0.84035;21443;21507
5999;0.84035;21443;21507
6000;0.84035;21443;21507
6001;0.588245;21443;21507
6002;0.588245;21443;21507
6003;0.588245;21443;21507
6004;0.588245;21443;21507
6005;0.588245;21443;21507
6006;0.588245;21443;21507
6007;0.588245;21443;21507
6008;0.588245;21443;21507
6009;0.588245;21443;21507
6010;0.588245;21443;21507
6011;0.588245;21443;21507
6012;0.588245;21443;21507
6013;0.588245;21443;21507
6014;0.588245;21443;21507
6015;0.588245;21443;21507
6016;0.588245;21443;21507
6017;0.588245;21443;21507
6018;0.588245;21443;21507
6019;0.588245;21443;21507
6020;0.588245;21443;21507
6021;0.588245;21443;21507
6022;0.588245;21443;21507
6023;0.588245;21443;21507
6024;0.588245;21443;21507
6025;0.588245;21443;21507
6026;0.588245;21443;21507
6027;0.588245;21443;21507
6028;0.588245;21443;21507
6029;0.588245;21443;21507
6030;0.588245;21443;21500.333333333
6031;0.588245;21443;21500.333333333
6032;0.588245;21443;21500.333333333
6033;0.588245;21443;21500.333333333
6034;0.588245;21443;21500.333333333
6035;0.588245;21443;21500.333333333
6036;0.588245;21443;21500.333333333
6037;0.588245;21443;21500.333333333
6038;0.588245;21443;21500.333333333
6039;0.588245;21443;21500.333333333
6040;0.588245;21443;21500.333333333
6041;0.588245;21443;21500.333333333
6042;0.588245;21443;21500.333333333
6043;0.588245;21443;21500.333333333
6044;0.588245;21443;21500.333333333
6045;0.588245;21443;21500.333333333
6046;0.588245;21443;21500.333333333
6047;0.588245;21443;21500.333333333
6048;0.588245;21443;21500.333333333
6049;0.588245;21443;21500.333333333
6050;0.588245;21443;21500.333333333
6051;0.588245;21443;21500.333333333
6052;0.588245;21443;21500.333333333
6053;0.588245;21443;21500.333333333
6054;0.588245;21443;21500.333333333
6055;0.588245;21443;21500.333333333
6056;0.588245;21443;21500.333333333
6057;0.588245;21443;21500.333333333
6058;0.588245;21443;21500.333333333
6059;0.588245;21443;21500.333333333
6060;0.588245;21443;21500.333333333
6061;0.588245;21443;21500.333333333
6062;0.588245;21443;21500.333333333
6063;0.588245;21443;21500.333333333
6064;0.588245;21443;21500.333333333
6065;0.588245;21443;21500.333333333
6066;0.588245;21443;21500.333333333
6067;0.588245;21443;21500.333333333
6068;0.588245;21443;21500.333333333
6069;0.588245;21443;21500.333333333
6070;0.588245;21443;21500.333333333
6071;0.588245;21443;21500.333333333
6072;0.588245;21443;21500.333333333
6073;0.588245;21443;21500.333333333
6074;0.588245;21443;21500.333333333
6075;0.588245;21443;21500.333333333
6076;0.588245;21443;21500.333333333
6077;0.588245;21443;21500.333333333
6078;0.588245;21443;21500.333333333
6079;0.588245;21443;21500.333333333
6080;0.588245;21443;21500.333333333
6081;0.588245;21443;21500.333333333
6082;0.588245;21443;21500.333333333
6083;0.588245;21443;21500.333333333
6084;0.588245;21443;21500.333333333
6085;0.588245;21443;21500.333333333
6086;0.588245;21443;21500.333333333
6087;0.588245;21443;21500.333333333
6088;0.588245;21443;21500.333333333
6089;0.588245;21443;21500.333333333
6090;0.588245;21443;21500.333333333
6091;0.588245;21443;21500.333333333
6092;0.588245;21443;21500.333333333
6093;0.588245;21443;21500.333333333
6094;0.588245;21443;21500.333333333
6095;0.588245;21443;21500.333333333
6096;0.588245;21443;21500.333333333
6097;0.588245;21443;21500.333333333
6098;0.588245;21443;21500.333333333
6099;0.588245;21443;21500.333333333
6100;0.588245;21443;21500.333333333
6101;0.588245;21443;21500.333333333
6102;0.588245;21443;21500.333333333
6103;0.588245;21443;21500.333333333
6104;0.588245;21443;21500.333333333
6105;0.588245;21443;21500.333333333
6106;0.588245;21443;21500.333333333
6107;0.588245;21443;21500.333333333
6108;0.588245;21443;21500.333333333
6109;0.588245;21443;21500.333333333
6110;0.588245;21443;21500.333333333
6111;0.588245;21443;21500.333333333
6112;0.588245;21443;21500.333333333
6113;0.588245;21443;21500.333333333
6114;0.588245;21443;21500.333333333
6115;0.588245;21443;21500.333333333
6116;0.588245;21443;21500.333333333
6117;0.588245;21443;21500.333333333
6118;0.588245;21443;21500.333333333
6119;0.588245;21443;21500.333333333
6120;0.588245;21443;21500.333333333
6121;0.588245;21443;21500.333333333
6122;0.588245;21443;21500.333333333
6123;0.588245;21443;21500.333333333
6124;0.588245;21443;21500.333333333
6125;0.588245;21443;21500.333333333
6126;0.588245;21443;21500.333333333
6127;0.588245;21443;21500.333333333
6128;0.588245;21443;21500.333333333
6129;0.588245;21443;21500.333333333
6130;0.588245;21443;21500.333333333
6131;0.588245;21443;21500.333333333
6132;0.588245;21443;21500.333333333
6133;0.588245;21443;21500.333333333
6134;0.588245;21443;21500.333333333
6135;0.588245;21443;21500.333333333
6136;0.588245;21443;21500.333333333
6137;0.588245;21443;21500.333333333
6138;0.588245;21443;21500.333333333
6139;0.588245;21443;21500.333333333
6140;0.588245;21443;21500.333333333
6141;0.588245;21443;21500.333333333
6142;0.588245;21443;21500.333333333
6143;0.588245;21443;21500.333333333
6144;0.588245;21443;21500.333333333
6145;0.588245;21443;21500.333333333
6146;0.588245;21443;21500.333333333
6147;0.588245;21443;21500.333333333
6148;0.588245;21443;21500.333333333
6149;0.588245;21443;21500.333333333
6150;0.588245;21443;21500.333333333
6151;0.588245;21443;21500.333333333
6152;0.588245;21443;21500.333333333
6153;0.588245;21443;21500.333333333
6154;0.588245;21443;21500.333333333
6155;0.588245;21443;21500.333333333
6156;0.588245;21443;21500.333333333
6157;0.588245;21443;21500.333333333
6158;0.588245;21443;21500.333333333
6159;0.588245;21443;21500.333333333
6160;0.588245;21443;21500.333333333
6161;0.588245;21443;21500.333333333
6162;0.588245;21443;21500.333333333
6163;0.588245;21443;21500.333333333
6164;0.588245;21443;21500.333333333
6165;0.588245;21443;21500.333333333
6166;0.588245;21443;21500.333333333
6167;0.588245;21443;21500.333333333
6168;0.588245;21443;21500.333333333
6169;0.588245;21443;21500.333333333
6170;0.588245;21443;21500.333333333
6171;0.588245;21443;21500.333333333
6172;0.588245;21443;21500.333333333
6173;0.588245;21443;21500.333333333
6174;0.588245;21443;21500.333333333
6175;0.588245;21443;21500.333333333
6176;0.588245;21443;21500.333333333
6177;0.588245;21443;21500.333333333
6178;0.588245;21443;21500.333333333
6179;0.588245;21435;21497.666666667
6180;0.588245;21435;21497.666666667
6181;0.588245;21435;21497.666666667
6182;0.588245;21435;21497.666666667
6183;0.588245;21435;21497.666666667
6184;0.588245;21435;21497.666666667
6185;0.588245;21435;21497.666666667
6186;0.588245;21435;21497.666666667
6187;0.588245;21435;21497.666666667
6188;0.588245;21435;21497.666666667
6189;0.588245;21435;21497.666666667
6190;0.588245;21435;21497.666666667
6191;0.588245;21435;21497.666666667
6192;0.588245;21435;21497.666666667
6193;0.588245;21435;21497.666666667
6194;0.588245;21435;21497.666666667
6195;0.588245;21435;21497.666666667
6196;0.588245;21435;21497.666666667
6197;0.588245;21435;21497.666666667
6198;0.588245;21435;21497.666666667
6199;0.588245;21435;21497.666666667
6200;0.588245;21435;21497.666666667
6201;0.588245;21435;21497.666666667
6202;0.588245;21435;21497.666666667
6203;0.588245;21435;21497.666666667
6204;0.588245;21435;21497.666666667
6205;0.588245;21435;21497.666666667
6206;0.588245;21435;21497.666666667
6207;0.588245;21435;21497.666666667
6208;0.588245;21435;21497.666666667
6209;0.588245;21435;21497.666666667
6210;0.588245;21435;21497.666666667
6211;0.588245;21435;21497.666666667
6212;0.588245;21435;21497.666666667
6213;0.588245;21435;21497.666666667
6214;0.588245;21435;21497.666666667
6215;0.588245;21435;21497.666666667
6216;0.588245;21435;21497.666666667
6217;0.588245;21435;21497.666666667
6218;0.588245;21435;21497.666666667
6219;0.588245;21435;21497.666666667
6220;0.588245;21435;21497.666666667
6221;0.588245;21435;21497.666666667
6222;0.588245;21435;21497.666666667
6223;0.588245;21435;21497.666666667
6224;0.588245;21435;21497.666666667
6225;0.588245;21435;21497.666666667
6226;0.588245;21435;21497.666666667
6227;0.588245;21435;21497.666666667
6228;0.588245;21435;21497.666666667
6229;0.588245;21435;21497.666666667
6230;0.588245;21435;21497.666666667
6231;0.588245;21435;21497.666666667
6232;0.588245;21435;21497.666666667
6233;0.588245;21435;21497.666666667
6234;0.588245;21435;21497.666666667
6235;0.588245;21435;21497.666666667
6236;0.588245;21435;21497.666666667
6237;0.588245;21435;21497.666666667
6238;0.588245;21435;21497.666666667
6239;0.588245;21435;21497.666666667
6240;0.588245;21435;21497.666666667
6241;0.588245;21435;21497.666666667
6242;0.588245;21435;21497.666666667
6243;0.588245;21435;21497.666666667
6244;0.588245;21435;21497.666666667
6245;0.588245;21435;21497.666666667
6246;0.588245;21435;21497.666666667
6247;0.588245;21435;21497.666666667
6248;0.588245;21435;21497.666666667
6249;0.588245;21435;21497.666666667
6250;0.588245;21435;21497.666666667
6251;0.588245;21435;21497.666666667
6252;0.588245;21435;21497.666666667
6253;0.588245;21435;21497.666666667
6254;0.588245;21435;21497.666666667
6255;0.588245;21435;21497.666666667
6256;0.588245;21435;21497.666666667
6257;0.588245;21435;21497.666666667
6258;0.588245;21435;21497.666666667
6259;0.588245;21435;21497.666666667
6260;0.588245;21435;21497.666666667
6261;0.588245;21435;21497.666666667
6262;0.588245;21435;21497.666666667
6263;0.588245;21435;21497.666666667
6264;0.588245;21435;21497.666666667
6265;0.588245;21435;21497.666666667
6266;0.588245;21435;21497.666666667
6267;0.588245;21435;21497.666666667
6268;0.588245;21435;21497.666666667
6269;0.588245;21435;21497.666666667
6270;0.588245;21435;21497.666666667
6271;0.588245;21435;21497.666666667
6272;0.588245;21435;21497.666666667
6273;0.588245;21435;21497.666666667
6274;0.588245;21435;21497.666666667
6275;0.588245;21435;21497.666666667
6276;0.588245;21435;21497.666666667
6277;0.588245;21435;21497.666666667
6278;0.588245;21435;21497.666666667
6279;0.588245;21435;21497.666666667
6280;0.588245;21435;21497.666666667
6281;0.588245;21435;21497.666666667
6282;0.588245;21435;21491
6283;0.588245;21435;21491
6284;0.588245;21435;21491
6285;0.588245;21435;21491
6286;0.588245;21435;21491
6287;0.588245;21435;21491
6288;0.588245;21435;21491
6289;0.588245;21435;21491
6290;0.588245;21435;21491
6291;0.588245;21435;21491
6292;0.588245;21435;21491
6293;0.588245;21435;21491
6294;0.588245;21435;21491
6295;0.588245;21435;21491
6296;0.588245;21435;21491
6297;0.588245;21435;21491
6298;0.588245;21435;21491
6299;0.588245;21435;21491
6300;0.588245;21435;21491
6301;0.588245;21435;21491
6302;0.588245;21435;21491
6303;0.588245;21435;21491
6304;0.588245;21435;21491
6305;0.588245;21435;21491
6306;0.588245;21435;21491
6307;0.588245;21435;21491
6308;0.588245;21435;21491
6309;0.588245;21435;21491
6310;0.588245;21435;21491
6311;0.588245;21435;21491
6312;0.588245;21435;21491
6313;0.588245;21435;21491
6314;0.588245;21435;21491
6315;0.588245;21435;21491
6316;0.588245;21435;21491
6317;0.588245;21435;21491
6318;0.588245;21435;21491
6319;0.588245;21435;21491
6320;0.588245;21435;21491
6321;0.588245;21435;21491
6322;0.588245;21435;21491
6323;0.588245;21435;21491
6324;0.588245;21435;21491
6325;0.588245;21435;21491
6326;0.588245;21435;21491
6327;0.588245;21435;21491
6328;0.588245;21435;21491
6329;0.588245;21435;21491
6330;0.588245;21435;21491
6331;0.588245;21435;21491
6332;0.588245;21435;21491
6333;0.588245;21435;21491
6334;0.588245;21435;21491
6335;0.588245;21435;21491
6336;0.588245;21435;21491
6337;0.588245;21435;21491
6338;0.588245;21435;21491
6339;0.588245;21435;21491
6340;0.588245;21435;21491
6341;0.588245;21435;21491
6342;0.588245;21435;21491
6343;0.588245;21435;21491
6344;0.588245;21435;21491
6345;0.588245;21435;21491
6346;0.588245;21435;21491
6347;0.588245;21435;21491
6348;0.588245;21435;21491
6349;0.588245;21435;21491
6350;0.588245;21435;21491
6351;0.588245;21435;21491
6352;0.588245;21435;21491
6353;0.588245;21435;21491
6354;0.588245;21435;21491
6355;0.588245;21435;21491
6356;0.588245;21435;21491
6357;0.588245;21435;21491
6358;0.588245;21435;21491
6359;0.588245;21435;21491
6360;0.588245;21435;21491
6361;0.588245;21435;21491
6362;0.588245;21435;21491
6363;0.588245;21435;21491
6364;0.588245;21435;21491
6365;0.588245;21435;21491
6366;0.588245;21435;21491
6367;0.588245;21435;21491
6368;0.588245;21435;21491
6369;0.588245;21435;21491
6370;0.588245;21435;21491
6371;0.588245;21435;21491
6372;0.588245;21435;21491
6373;0.588245;21435;21491
6374;0.588245;21435;21488.333333333
6375;0.588245;21435;21488.333333333
6376;0.588245;21435;21488.333333333
6377;0.588245;21435;21488.333333333
6378;0.588245;21435;21488.333333333
6379;0.588245;21435;21488.333333333
6380;0.588245;21435;21488.333333333
6381;0.588245;21435;21488.333333333
6382;0.588245;21435;21488.333333333
6383;0.588245;21435;21488.333333333
6384;0.588245;21435;21488.333333333
6385;0.588245;21435;21488.333333333
6386;0.588245;21435;21488.333333333
6387;0.588245;21435;21488.333333333
6388;0.588245;21435;21488.333333333
6389;0.588245;21435;21488.333333333
6390;0.588245;21435;21488.333333333
6391;0.588245;21435;21488.333333333
6392;0.588245;21435;21488.333333333
6393;0.588245;21435;21488.333333333
6394;0.588245;21435;21488.333333333
6395;0.588245;21435;21488.333333333
6396;0.588245;21435;21488.333333333
6397;0.588245;21435;21488.333333333
6398;0.588245;21435;21488.333333333
6399;0.588245;21435;21488.333333333
6400;0.588245;21435;21488.333333333
6401;0.588245;21435;21488.333333333
6402;0.588245;21435;21488.333333333
6403;0.588245;21435;21488.333333333
6404;0.588245;21419;21483
6405;0.588245;21419;21483
6406;0.588245;21419;21483
6407;0.588245;21419;21483
6408;0.588245;21419;21483
6409;0.588245;21419;21483
6410;0.588245;21419;21483
6411;0.588245;21419;21483
6412;0.588245;21419;21483
6413;0.588245;21419;21483
6414;0.588245;21419;21483
6415;0.588245;21419;21483
6416;0.588245;21419;21483
6417;0.588245;21419;21483
6418;0.588245;21419;21483
6419;0.588245;21419;21483
6420;0.588245;21419;21483
6421;0.588245;21419;21483
6422;0.588245;21419;21483
6423;0.588245;21419;21476.333333333
6424;0.588245;21419;21476.333333333
6425;0.588245;21419;21476.333333333
6426;0.588245;21419;21476.333333333
6427;0.588245;21419;21476.333333333
6428;0.588245;21419;21476.333333333
6429;0.588245;21419;21476.333333333
6430;0.588245;21419;21476.333333333
6431;0.588245;21419;21476.333333333
6432;0.588245;21419;21476.333333333
6433;0.588245;21419;21476.333333333
6434;0.588245;21419;21476.333333333
6435;0.588245;21419;21476.333333333
6436;0.588245;21419;21476.333333333
6437;0.588245;21419;21476.333333333
6438;0.588245;21419;21476.333333333
6439;0.588245;21419;21476.333333333
6440;0.588245;21419;21476.333333333
6441;0.588245;21419;21476.333333333
6442;0.588245;21419;21476.333333333
6443;0.588245;21419;21476.333333333
6444;0.588245;21419;21476.333333333
6445;0.588245;21419;21476.333333333
6446;0.588245;21419;21476.333333333
6447;0.588245;21419;21476.333333333
6448;0.588245;21419;21476.333333333
6449;0.588245;21419;21476.333333333
6450;0.588245;21419;21476.333333333
6451;0.588245;21419;21476.333333333
6452;0.588245;21419;21476.333333333
6453;0.588245;21419;21476.333333333
6454;0.588245;21419;21476.333333333
6455;0.588245;21419;21476.333333333
6456;0.588245;21419;21476.333333333
6457;0.588245;21419;21476.333333333
6458;0.588245;21419;21476.333333333
6459;0.588245;21419;21476.333333333
6460;0.588245;21419;21476.333333333
6461;0.588245;21419;21476.333333333
6462;0.588245;21419;21476.333333333
6463;0.588245;21419;21476.333333333
6464;0.588245;21419;21476.333333333
6465;0.588245;21419;21476.333333333
6466;0.588245;21419;21476.333333333
6467;0.588245;21419;21476.333333333
6468;0.588245;21419;21476.333333333
6469;0.588245;21419;21476.333333333
6470;0.588245;21419;21476.333333333
6471;0.588245;21419;21476.333333333
6472;0.588245;21419;21476.333333333
6473;0.588245;21419;21476.333333333
6474;0.588245;21419;21476.333333333
6475;0.588245;21419;21476.333333333
6476;0.588245;21419;21476.333333333
6477;0.588245;21419;21476.333333333
6478;0.588245;21419;21476.333333333
6479;0.588245;21419;21476.333333333
6480;0.588245;21419;21476.333333333
6481;0.588245;21419;21476.333333333
6482;0.588245;21419;21476.333333333
6483;0.588245;21419;21476.333333333
6484;0.588245;21419;21476.333333333
6485;0.588245;21419;21476.333333333
6486;0.588245;21419;21476.333333333
6487;0.588245;21419;21476.333333333
6488;0.588245;21419;21476.333333333
6489;0.588245;21419;21476.333333333
6490;0.588245;21419;21476.333333333
6491;0.588245;21419;21476.333333333
6492;0.588245;21419;21476.333333333
6493;0.588245;21419;21476.333333333
6494;0.588245;21419;21476.333333333
6495;0.588245;21419;21476.333333333
6496;0.588245;21419;21476.333333333
6497;0.588245;21419;21476.333333333
6498;0.588245;21419;21476.333333333
6499;0.588245;21419;21476.333333333
6500;0.588245;21419;21476.333333333
6501;0.588245;21419;21476.333333333
6502;0.588245;21419;21476.333333333
6503;0.588245;21419;21476.333333333
6504;0.588245;21419;21476.333333333
6505;0.588245;21419;21476.333333333
6506;0.588245;21419;21476.333333333
6507;0.588245;21419;21476.333333333
6508;0.588245;21419;21476.333333333
6509;0.588245;21419;21476.333333333
6510;0.588245;21419;21476.333333333
6511;0.588245;21419;21476.333333333
6512;0.588245;21419;21476.333333333
6513;0.588245;21419;21476.333333333
6514;0.588245;21419;21476.333333333
6515;0.588245;21419;21476.333333333
6516;0.588245;21419;21476.333333333
6517;0.588245;21419;21476.333333333
6518;0.588245;21419;21476.333333333
6519;0.588245;21419;21476.333333333
6520;0.588245;21419;21476.333333333
6521;0.588245;21419;21476.333333333
6522;0.588245;21419;21476.333333333
6523;0.588245;21419;21476.333333333
6524;0.588245;21419;21476.333333333
6525;0.588245;21419;21476.333333333
6526;0.588245;21419;21476.333333333
6527;0.588245;21419;21474.333333333
6528;0.588245;21419;21474.333333333
6529;0.588245;21419;21474.333333333
6530;0.588245;21419;21474.333333333
6531;0.588245;21419;21474.333333333
6532;0.588245;21419;21474.333333333
6533;0.588245;21419;21474.333333333
6534;0.588245;21419;21474.333333333
6535;0.588245;21419;21474.333333333
6536;0.588245;21419;21474.333333333
6537;0.588245;21419;21474.333333333
6538;0.588245;21419;21474.333333333
6539;0.588245;21419;21474.333333333
6540;0.588245;21419;21474.333333333
6541;0.588245;21419;21474.333333333
6542;0.588245;21419;21474.333333333
6543;0.588245;21419;21474.333333333
6544;0.588245;21419;21474.333333333
6545;0.588245;21419;21474.333333333
6546;0.588245;21419;21474.333333333
6547;0.588245;21419;21474.333333333
6548;0.588245;21419;21474.333333333
6549;0.588245;21419;21474.333333333
6550;0.588245;21419;21474.333333333
6551;0.588245;21419;21474.333333333
6552;0.588245;21419;21474.333333333
6553;0.588245;21419;21474.333333333
6554;0.588245;21419;21474.333333333
6555;0.588245;21419;21474.333333333
6556;0.588245;21419;21474.333333333
6557;0.588245;21419;21474.333333333
6558;0.588245;21419;21474.333333333
6559;0.588245;21419;21474.333333333
6560;0.588245;21419;21474.333333333
6561;0.588245;21419;21474.333333333
6562;0.588245;21419;21474.333333333
6563;0.588245;21419;21474.333333333
6564;0.588245;21419;21474.333333333
6565;0.588245;21419;21474.333333333
6566;0.588245;21419;21474.333333333
6567;0.588245;21419;21474.333333333
6568;0.588245;21419;21474.333333333
6569;0.588245;21419;21474.333333333
6570;0.588245;21419;21474.333333333
6571;0.588245;21419;21474.333333333
6572;0.588245;21419;21474.333333333
6573;0.588245;21419;21474.333333333
6574;0.588245;21419;21474.333333333
6575;0.588245;21419;21474.333333333
6576;0.588245;21419;21474.333333333
6577;0.588245;21419;21474.333333333
6578;0.588245;21419;21474.333333333
6579;0.588245;21419;21474.333333333
6580;0.588245;21419;21474.333333333
6581;0.588245;21419;21474.333333333
6582;0.588245;21419;21474.333333333
6583;0.588245;21419;21474.333333333
6584;0.588245;21419;21474.333333333
6585;0.588245;21419;21474.333333333
6586;0.588245;21419;21474.333333333
6587;0.588245;21419;21474.333333333
6588;0.588245;21419;21474.333333333
6589;0.588245;21419;21474.333333333
6590;0.588245;21419;21474.333333333
6591;0.588245;21419;21474.333333333
6592;0.588245;21419;21474.333333333
6593;0.588245;21419;21474.333333333
6594;0.588245;21419;21474.333333333
6595;0.588245;21419;21474.333333333
6596;0.588245;21419;21474.333333333
6597;0.588245;21419;21474.333333333
6598;0.588245;21419;21474.333333333
6599;0.588245;21419;21474.333333333
6600;0.588245;21419;21474.333333333
6601;0.588245;21419;21474.333333333
6602;0.588245;21419;21474.333333333
6603;0.588245;21419;21474.333333333
6604;0.588245;21419;21474.333333333
6605;0.588245;21419;21474.333333333
6606;0.588245;21419;21474.333333333
6607;0.588245;21419;21474.333333333
6608;0.588245;21419;21474.333333333
6609;0.588245;21419;21474.333333333
6610;0.588245;21419;21474.333333333
6611;0.588245;21419;21474.333333333
6612;0.588245;21419;21474.333333333
6613;0.588245;21419;21474.333333333
6614;0.588245;21419;21474.333333333
6615;0.588245;21419;21474.333333333
6616;0.588245;21419;21474.333333333
6617;0.588245;21419;21474.333333333
6618;0.588245;21419;21474.333333333
6619;0.588245;21419;21474.333333333
6620;0.588245;21419;21474.333333333
6621;0.588245;21419;21474.333333333
6622;0.588245;21419;21474.333333333
6623;0.588245;21419;21474.333333333
6624;0.588245;21419;21474.333333333
6625;0.588245;21419;21474.333333333
6626;0.588245;21419;21474.333333333
