It;T;Melhor;Corrente
282;5;32051;32051
283;5;32051;32051
284;5;32051;32051
285;5;32051;32051
286;5;32051;32051
287;5;32051;32051
288;5;32051;32051
289;5;32051;32051
290;5;32051;32051
291;5;32051;32051
292;5;32051;32051
293;5;32051;32051
294;5;32051;32051
295;5;32051;32051
296;5;32051;32051
297;5;32051;32051
298;5;32051;32051
299;5;32051;32051
300;5;32051;32051
301;5;32051;32051
302;5;32051;32051
303;5;32051;32051
304;5;32051;32051
305;5;32051;32051
306;5;32051;32051
307;5;32051;32051
308;5;32051;32051
309;5;32051;32051
310;5;32051;32051
311;5;32051;32051
312;5;32051;32051
313;5;32051;32051
314;5;32051;32051
315;5;32051;32051
316;5;32051;32051
317;5;32051;32051
318;5;32051;32051
319;5;32051;32051
320;5;32051;32051
321;5;32051;32051
322;5;32051;32051
323;5;32051;32051
324;5;32051;32051
325;5;32051;32051
326;5;32051;32051
327;5;32051;32051
328;5;32051;32051
329;5;32051;32051
330;5;32051;32051
331;5;32051;32051
332;5;32051;32051
333;5;32051;32051
334;5;32051;32051
335;5;32051;32051
336;5;32051;32051
337;5;32051;32051
338;5;32051;32051
339;5;32051;32051
340;5;32051;32051
341;5;32051;32051
342;5;32051;32051
343;5;32051;32051
344;5;32051;32051
345;5;32051;32051
346;5;32051;32051
347;5;32051;32051
348;5;32051;32051
349;5;32051;32051
350;5;32051;32051
351;5;32051;32051
352;5;32051;32051
353;5;32051;32051
354;5;32051;32051
355;5;32051;32051
356;5;32051;32051
357;5;32051;32051
358;5;32051;32051
359;5;32051;32051
360;5;32051;32051
361;5;32051;32051
362;5;32051;32051
363;5;32051;32051
364;5;32051;32051
365;5;32051;32051
366;5;32051;32051
367;5;32051;32051
368;5;32051;32051
369;5;32051;32051
370;5;32051;32051
371;5;32051;32051
372;5;32051;32051
373;5;32051;32051
374;5;32051;32051
375;5;32051;32051
376;5;32051;32051
377;5;32051;32051
378;5;32051;32051
379;5;32051;32051
380;5;32051;32051
381;5;32051;32051
382;5;32051;32051
383;5;32051;32051
384;5;32051;32051
385;5;32051;32051
386;5;32051;32051
387;5;32051;32051
388;5;32051;32051
389;5;32051;32051
390;5;32051;32051
391;5;32051;32051
392;5;32051;32051
393;5;32051;32051
394;5;32051;32051
395;5;32051;32051
396;5;32051;32051
397;5;32051;32051
398;5;32051;32051
399;5;32051;32051
400;5;32051;32051
401;5;32051;32051
402;5;32051;32051
403;5;32051;32051
404;5;32051;32051
405;5;32051;32051
406;5;32051;32051
407;5;32051;32051
408;5;32051;32051
409;5;32051;32051
410;5;32051;32051
411;5;32051;32051
412;5;32051;32051
413;5;32051;32051
414;5;32051;32051
415;5;32051;32051
416;5;32051;32051
417;5;32051;32051
418;5;32051;32051
419;5;32051;32051
420;5;32051;32051
421;5;32051;32051
422;5;32051;32051
423;5;32051;32051
424;5;32051;32051
425;5;32051;32051
426;5;32051;32051
427;5;32051;32051
428;5;32051;32051
429;5;31995;31995
430;5;31995;31995
431;5;31995;31995
432;5;31995;31995
433;5;31995;31995
434;5;31995;31995
435;5;31995;31995
436;5;31995;31995
437;5;31995;31995
438;5;31995;31995
439;5;31995;31995
440;5;31995;31995
441;5;31995;31995
442;5;31995;31995
443;5;31995;31995
444;5;31995;31995
445;5;31995;31995
446;5;31995;31995
447;5;31995;31995
448;5;31995;31995
449;5;31995;31995
450;5;31995;31995
451;5;31995;31995
452;5;31995;31995
453;5;31995;31995
454;5;31995;31995
455;5;31995;31995
456;5;31995;31995
457;5;31995;31995
458;5;31995;31995
459;5;31995;31995
460;5;31995;31995
461;5;31995;31995
462;5;31995;31995
463;5;31995;31995
464;5;31995;31995
465;5;31995;31995
466;5;31995;31995
467;5;31995;31995
468;5;31995;31995
469;5;31995;31995
470;5;31995;31995
471;5;31995;31995
472;5;31995;31995
473;5;31995;31995
474;5;31995;31995
475;5;31995;31995
476;5;31995;31995
477;5;31995;31995
478;5;31995;31995
479;5;31995;31995
480;5;31995;31995
481;5;31995;31995
482;5;31995;31995
483;5;31995;31995
484;5;31995;31995
485;5;31995;31995
486;5;31995;31995
487;5;31995;31995
488;5;31995;31995
489;5;31995;31995
490;5;31995;31995
491;5;31995;31995
492;5;31995;31995
493;5;31995;31995
494;5;31995;31995
495;5;31995;31995
496;5;31995;31995
497;5;31995;31995
498;5;31995;31995
499;5;31995;31995
500;5;31995;31995
501;5;31995;31995
502;5;31995;31995
503;5;31995;31995
504;5;31995;31995
505;5;31995;31995
506;5;31995;31995
507;5;31995;31995
508;5;31995;31995
509;5;31995;31995
510;5;31995;31995
511;5;31995;31995
512;5;31995;31995
513;5;31995;31995
514;5;31995;31995
515;5;31995;31995
516;5;31995;31995
517;5;31995;31995
518;5;31995;31995
519;5;31995;31995
520;5;31995;31995
521;5;31995;31995
522;5;31995;31995
523;5;31995;31995
524;5;31995;31995
525;5;31995;31995
526;5;31995;31995
527;5;31995;31995
528;5;31995;31995
529;5;31995;31995
530;5;31995;31995
531;5;31995;31995
532;5;31995;31995
533;5;31995;31995
534;5;31995;31995
535;5;31995;31995
536;5;31995;31995
537;5;31995;31995
538;5;31995;31995
539;5;31995;31995
540;5;31995;31995
541;5;31995;31995
542;5;31995;31995
543;5;31995;31995
544;5;31995;31995
545;5;31995;31995
546;5;31995;31995
547;5;31995;31995
548;5;31995;31995
549;5;31995;31995
550;5;31995;31995
551;5;31995;31995
552;5;31995;31995
553;5;31995;31995
554;5;31995;31995
555;5;31995;31995
556;5;31995;31995
557;5;31995;31995
558;5;31995;31995
559;5;31995;31995
560;5;31995;31995
561;5;31995;31995
562;5;31995;31995
563;5;31995;31995
564;5;31995;31995
565;5;31995;31995
566;5;31995;31995
567;5;31995;31995
568;5;31995;31995
569;5;31995;31995
570;5;31995;31995
571;5;31995;31995
572;5;31995;31995
573;5;31995;31995
574;5;31995;31995
575;5;31995;31995
576;5;31995;31995
577;5;31995;31995
578;5;31995;31995
579;5;31995;31995
580;5;31995;31995
581;5;31995;31995
582;5;31995;31995
583;5;31995;31995
584;5;31995;31995
585;5;31995;31995
586;5;31995;31995
587;5;31995;31995
588;5;31995;31995
589;5;31995;31995
590;5;31995;31995
591;5;31995;31995
592;5;31995;31995
593;5;31995;31995
594;5;31995;31995
595;5;31995;31995
596;5;31995;31995
597;5;31995;31995
598;5;31995;31995
599;5;31995;31995
600;5;31995;31995
601;5;31995;31995
602;5;31995;31995
603;5;31995;31995
604;5;31995;31995
605;5;31995;31995
606;5;31995;31995
607;5;31995;31995
608;5;31995;31995
609;5;31995;31995
610;5;31995;31995
611;5;31995;31995
612;5;31995;31995
613;5;31995;31995
614;5;31995;31995
615;5;31995;31995
616;5;31995;31995
617;5;31995;31995
618;5;31995;31995
619;5;31995;31995
620;5;31995;31995
621;5;31995;31995
622;5;31995;31995
623;5;31995;31995
624;5;31995;31995
625;5;31995;31995
626;5;31995;31995
627;5;31995;31995
628;5;31995;31995
629;5;31995;31995
630;5;31995;31995
631;5;31995;31995
632;5;31995;31995
633;5;31995;31995
634;5;31995;31995
635;5;31995;31995
636;5;31995;31995
637;5;31995;31995
638;5;31995;31995
639;5;31995;31995
640;5;31995;31995
641;5;31995;31995
642;5;31995;31995
643;5;31995;31995
644;5;31995;31995
645;5;31995;31995
646;5;31995;31995
647;5;31995;31995
648;5;31995;31995
649;5;31995;31995
650;5;31995;31995
651;5;31995;31995
652;5;31995;31995
653;5;31995;31995
654;5;31995;31995
655;5;31995;31995
656;5;31995;31995
657;5;31995;31995
658;5;31995;31995
659;5;31995;31995
660;5;31995;31995
661;5;31995;31995
662;5;31995;31995
663;5;31995;31995
664;5;31995;31995
665;5;31995;31995
666;5;31995;31995
667;5;31995;31995
668;5;31995;31995
669;5;31995;31995
670;5;31995;31995
671;5;31995;31995
672;5;31995;31995
673;5;31995;31995
674;5;31995;31995
675;5;31995;31995
676;5;31995;31995
677;5;31995;31995
678;5;31995;31995
679;5;31995;31995
680;5;31995;31995
681;5;31995;31995
682;5;31995;31995
683;5;31995;31995
684;5;31995;31995
685;5;31995;31995
686;5;31995;31995
687;5;31995;31995
688;5;31995;31995
689;5;31995;31995
690;5;31995;31995
691;5;31995;31995
692;5;31995;31995
693;5;31995;31995
694;5;31995;31995
695;5;31995;31995
696;5;31995;31995
697;5;31995;31995
698;5;31995;31995
699;5;31995;31995
700;5;31995;31995
701;5;31995;31995
702;5;31995;31995
703;5;31995;31995
704;5;31995;31995
705;5;31995;31995
706;5;31995;31995
707;5;31995;31995
708;5;31995;31995
709;5;31995;31995
710;5;31995;31995
711;5;31995;31995
712;5;31995;31995
713;5;31995;31995
714;5;31995;31995
715;5;31995;31995
716;5;31995;31995
717;5;31995;31995
718;5;31995;31995
719;5;31995;31995
720;5;31995;31995
721;5;31995;31995
722;5;31995;31995
723;5;31995;31995
724;5;31995;31995
725;5;31995;31995
726;5;31995;31995
727;5;31995;31995
728;5;31995;31995
729;5;31995;31995
730;5;31995;31995
731;5;31995;31995
732;5;31995;31995
733;5;31995;31995
734;5;31995;31995
735;5;31995;31995
736;5;31995;31995
737;5;31995;31995
738;5;31995;31995
739;5;31995;31995
740;5;31995;31995
741;5;31995;31995
742;5;31995;31995
743;5;31995;31995
744;5;31995;31995
745;5;31995;31995
746;5;31995;31995
747;5;31995;31995
748;5;31995;31995
749;5;31995;31995
750;5;31995;31995
751;5;31995;31995
752;5;31995;31995
753;5;31995;31995
754;5;31995;31995
755;5;31995;31995
756;5;31995;31995
757;5;31995;31995
758;5;31995;31995
759;5;31995;31995
760;5;31995;31995
761;5;31995;31995
762;5;31995;31995
763;5;31995;31995
764;5;31995;31995
765;5;31995;31995
766;5;31995;31995
767;5;31995;31995
768;5;31995;31995
769;5;31995;31995
770;5;31995;31995
771;5;31995;31995
772;5;31995;31995
773;5;31995;31995
774;5;31995;31995
775;5;31995;31995
776;5;31995;31995
777;5;31995;31995
778;5;31995;31995
779;5;31995;31995
780;5;31995;31995
781;5;31995;31995
782;5;31995;31995
783;5;31995;31995
784;5;31995;31995
785;5;31995;31995
786;5;31995;31995
787;5;31995;31995
788;5;31995;31995
789;5;31995;31995
790;5;31995;31995
791;5;31995;31995
792;5;31995;31995
793;5;31995;31995
794;5;31995;31995
795;5;31995;31995
796;5;31995;31995
797;5;31995;31995
798;5;31995;31995
799;5;31995;31995
800;5;31995;31995
801;5;31995;31995
802;5;31995;31995
803;5;31995;31995
804;5;31995;31995
805;5;31995;31995
806;5;31995;31995
807;5;31995;31995
808;5;31995;31995
809;5;31995;31995
810;5;31995;31995
811;5;31995;31995
812;5;31995;31995
813;5;31995;31995
814;5;31995;31995
815;5;31995;31995
816;5;31995;31995
817;5;31995;31995
818;5;31995;31995
819;5;31995;31995
820;5;31995;31995
821;5;31995;31995
822;5;31995;31995
823;5;31995;31995
824;5;31995;31995
825;5;31995;31995
826;5;31995;31995
827;5;31995;31995
828;5;31995;31995
829;5;31995;31995
830;5;31995;31995
831;5;31995;31995
832;5;31995;31995
833;5;31995;31995
834;5;31995;31995
835;5;31995;31995
836;5;31995;31995
837;5;31995;31995
838;5;31995;31995
839;5;31995;31995
840;5;31995;31995
841;5;31995;31995
842;5;31995;31995
843;5;31995;31995
844;5;31995;31995
845;5;31995;31995
846;5;31995;31995
847;5;31995;31995
848;5;31995;31995
849;5;31995;31995
850;5;31995;31995
851;5;31995;31995
852;5;31995;31995
853;5;31995;31995
854;5;31995;31995
855;5;31995;31995
856;5;31995;31995
857;5;31995;31995
858;5;31995;31995
859;5;31995;31995
860;5;31995;31995
861;5;31995;31995
862;5;31995;31995
863;5;31995;31995
864;5;31995;31995
865;5;31995;31995
866;5;31995;31995
867;5;31995;31995
868;5;31995;31995
869;5;31995;31995
870;5;31995;31995
871;5;31995;31995
872;5;31995;31995
873;5;31995;31995
874;5;31995;31995
875;5;31995;31995
876;5;31995;31995
877;5;31995;31995
878;5;31995;31995
879;5;31995;31995
880;5;31995;31995
881;5;31995;31995
882;5;31995;31995
883;5;31995;31995
884;5;31995;31995
885;5;31995;31995
886;5;31995;31995
887;5;31995;31995
888;5;31995;31995
889;5;31995;31995
890;5;31995;31995
891;5;31995;31995
892;5;31995;31995
893;5;31995;31995
894;5;31995;31995
895;5;31995;31995
896;5;31995;31995
897;5;31995;31995
898;5;31995;31995
899;5;31995;31995
900;5;31995;31995
901;5;31995;31995
902;5;31995;31995
903;5;31995;31995
904;5;31995;31995
905;5;31995;31995
906;5;31995;31995
907;5;31995;31995
908;5;31995;31995
909;5;31995;31995
910;5;31995;31995
911;5;31995;31995
912;5;31995;31995
913;5;31995;31995
914;5;31995;31995
915;5;31995;31995
916;5;31995;31995
917;5;31995;31995
918;5;31995;31995
919;5;31995;31995
920;5;31995;31995
921;5;31995;31995
922;5;31995;31995
923;5;31995;31995
924;5;31995;31995
925;5;31995;31995
926;5;31995;31995
927;5;31995;31995
928;5;31995;31995
929;5;31995;31995
930;5;31995;31995
931;5;31995;31995
932;5;31995;31995
933;5;31995;31995
934;5;31995;31995
935;5;31995;31995
936;5;31995;31995
937;5;31995;31995
938;5;31995;31995
939;5;31995;31995
940;5;31995;31995
941;5;31995;31995
942;5;31995;31995
943;5;31995;31995
944;5;31995;31995
945;5;31995;31995
946;5;31995;31995
947;5;31995;31995
948;5;31995;31995
949;5;31995;31995
950;5;31995;31995
951;5;31995;31995
952;5;31995;31995
953;5;31995;31995
954;5;31995;31995
955;5;31995;31995
956;5;31995;31995
957;5;31995;31995
958;5;31995;31995
959;5;31995;31995
960;5;31995;31995
961;5;31995;31995
962;5;31995;31995
963;5;31995;31995
964;5;31995;31995
965;5;31995;31995
966;5;31995;31995
967;5;31995;31995
968;5;31995;31995
969;5;31995;31995
970;5;31995;31995
971;5;31995;31995
972;5;31995;31995
973;5;31995;31995
974;5;31995;31995
975;5;31995;31995
976;5;31995;31995
977;5;31995;31995
978;5;31995;31995
979;5;31995;31995
980;5;31995;31995
981;5;31995;31995
982;5;31995;31995
983;5;31995;31995
984;5;31995;31995
985;5;31995;31995
986;5;31995;31995
987;5;31995;31995
988;5;31995;31995
989;5;31995;31995
990;5;31995;31995
991;5;31995;31995
992;5;31995;31995
993;5;31995;31995
994;5;31995;31995
995;5;31995;31995
996;5;31995;31995
997;5;31995;31995
998;5;31995;31995
999;5;31995;31995
1000;5;31995;31995
1001;3.5;31995;31995
1002;3.5;31995;31995
1003;3.5;31995;31995
1004;3.5;31995;31995
1005;3.5;31995;31995
1006;3.5;31995;31995
1007;3.5;31995;31995
1008;3.5;31995;31995
1009;3.5;31995;31995
1010;3.5;31995;31995
1011;3.5;31995;31995
1012;3.5;31995;31995
1013;3.5;31995;31995
1014;3.5;31995;31995
1015;3.5;31995;31995
1016;3.5;31995;31995
1017;3.5;31995;31995
1018;3.5;31995;31995
1019;3.5;31995;31995
1020;3.5;31995;31995
1021;3.5;31995;31995
1022;3.5;31995;31995
1023;3.5;31995;31995
1024;3.5;31995;31995
1025;3.5;31995;31995
1026;3.5;31995;31995
1027;3.5;31995;31995
1028;3.5;31995;31995
1029;3.5;31995;31995
1030;3.5;31995;31995
1031;3.5;31995;31995
1032;3.5;31995;31995
1033;3.5;31995;31995
1034;3.5;31995;31995
1035;3.5;31995;31995
1036;3.5;31995;31995
1037;3.5;31995;31995
1038;3.5;31995;31995
1039;3.5;31995;31995
1040;3.5;31995;31995
1041;3.5;31995;31995
1042;3.5;31995;31995
1043;3.5;31995;31995
1044;3.5;31995;31995
1045;3.5;31995;31995
1046;3.5;31995;31995
1047;3.5;31995;31995
1048;3.5;31995;31995
1049;3.5;31995;31995
1050;3.5;31995;31995
1051;3.5;31995;31995
1052;3.5;31995;31995
1053;3.5;31995;31995
1054;3.5;31995;31995
1055;3.5;31995;31995
1056;3.5;31995;31995
1057;3.5;31995;31995
1058;3.5;31995;31995
1059;3.5;31995;31995
1060;3.5;31995;31995
1061;3.5;31995;31995
1062;3.5;31995;31995
1063;3.5;31995;31995
1064;3.5;31995;31995
1065;3.5;31995;31995
1066;3.5;31995;31995
1067;3.5;31995;31995
1068;3.5;31995;31995
1069;3.5;31995;31995
1070;3.5;31995;31995
1071;3.5;31995;31995
1072;3.5;31995;31995
1073;3.5;31995;31995
1074;3.5;31995;31995
1075;3.5;31995;31995
1076;3.5;31995;31995
1077;3.5;31995;31995
1078;3.5;31995;31995
1079;3.5;31995;31995
1080;3.5;31995;31995
1081;3.5;31995;31995
1082;3.5;31995;31995
1083;3.5;31995;31995
1084;3.5;31995;31995
1085;3.5;31995;31995
1086;3.5;31995;31995
1087;3.5;31995;31995
1088;3.5;31995;31995
1089;3.5;31995;31995
1090;3.5;31995;31995
1091;3.5;31995;31995
1092;3.5;31995;31995
1093;3.5;31995;31995
1094;3.5;31995;31995
1095;3.5;31995;31995
1096;3.5;31995;31995
1097;3.5;31995;31995
1098;3.5;31995;31995
1099;3.5;31995;31995
1100;3.5;31995;31995
1101;3.5;31995;31995
1102;3.5;31995;31995
1103;3.5;31995;31995
1104;3.5;31995;31995
1105;3.5;31995;31995
1106;3.5;31995;31995
1107;3.5;31995;31995
1108;3.5;31995;31995
1109;3.5;31995;31995
1110;3.5;31995;31995
1111;3.5;31995;31995
1112;3.5;31995;31995
1113;3.5;31995;31995
1114;3.5;31995;31995
1115;3.5;31995;31995
1116;3.5;31995;31995
1117;3.5;31995;31995
1118;3.5;31995;31995
1119;3.5;31995;31995
1120;3.5;31995;31995
1121;3.5;31995;31995
1122;3.5;31995;31995
1123;3.5;31995;31995
1124;3.5;31995;31995
1125;3.5;31995;31995
1126;3.5;31995;31995
1127;3.5;31995;31995
1128;3.5;31995;31995
1129;3.5;31995;31995
1130;3.5;31995;31995
1131;3.5;31995;31995
1132;3.5;31995;31995
1133;3.5;31995;31995
1134;3.5;31995;31995
1135;3.5;31995;31995
1136;3.5;31995;31995
1137;3.5;31995;31995
1138;3.5;31995;31995
1139;3.5;31995;31995
1140;3.5;31995;31995
1141;3.5;31995;31995
1142;3.5;31995;31995
1143;3.5;31995;31995
1144;3.5;31995;31995
1145;3.5;31995;31995
1146;3.5;31995;31995
1147;3.5;31995;31995
1148;3.5;31995;31995
1149;3.5;31995;31995
1150;3.5;31995;31995
1151;3.5;31995;31995
1152;3.5;31995;31995
1153;3.5;31995;31995
1154;3.5;31995;31995
1155;3.5;31995;31995
1156;3.5;31995;31995
1157;3.5;31995;31995
1158;3.5;31995;31995
1159;3.5;31995;31995
1160;3.5;31995;31995
1161;3.5;31995;31995
1162;3.5;31995;31995
1163;3.5;31995;31995
1164;3.5;31995;31995
1165;3.5;31995;31995
1166;3.5;31995;31995
1167;3.5;31995;31995
1168;3.5;31995;31995
1169;3.5;31995;31995
1170;3.5;31995;31995
1171;3.5;31995;31995
1172;3.5;31995;31995
1173;3.5;31995;31995
1174;3.5;31995;31995
1175;3.5;31995;31995
1176;3.5;31995;31995
1177;3.5;31995;31995
1178;3.5;31995;31995
1179;3.5;31995;31995
1180;3.5;31995;31995
1181;3.5;31995;31995
1182;3.5;31995;31995
1183;3.5;31995;31995
1184;3.5;31995;31995
1185;3.5;31995;31995
1186;3.5;31995;31995
1187;3.5;31995;31995
1188;3.5;31995;31995
1189;3.5;31995;31995
1190;3.5;31995;31995
1191;3.5;31995;31995
1192;3.5;31995;31995
1193;3.5;31995;31995
1194;3.5;31995;31995
1195;3.5;31995;31995
1196;3.5;31995;31995
1197;3.5;31995;31995
1198;3.5;31995;31995
1199;3.5;31995;31995
1200;3.5;31995;31995
1201;3.5;31995;31995
1202;3.5;31995;31995
1203;3.5;31995;31995
1204;3.5;31995;31995
1205;3.5;31995;31995
1206;3.5;31995;31995
1207;3.5;31995;31995
1208;3.5;31995;31995
1209;3.5;31995;31995
1210;3.5;31995;31995
1211;3.5;31995;31995
1212;3.5;31995;31995
1213;3.5;31995;31995
1214;3.5;31995;31995
1215;3.5;31995;31995
1216;3.5;31995;31995
1217;3.5;31995;31995
1218;3.5;31995;31995
1219;3.5;31995;31995
1220;3.5;31995;31995
1221;3.5;31995;31995
1222;3.5;31995;31995
1223;3.5;31995;31995
1224;3.5;31995;31995
1225;3.5;31995;31995
1226;3.5;31995;31995
1227;3.5;31995;31995
1228;3.5;31995;31995
1229;3.5;31995;31995
1230;3.5;31995;31995
1231;3.5;31995;31995
1232;3.5;31995;31995
1233;3.5;31995;31995
1234;3.5;31995;31995
1235;3.5;31995;31995
1236;3.5;31995;31995
1237;3.5;31995;31995
1238;3.5;31995;31995
1239;3.5;31995;31995
1240;3.5;31995;31995
1241;3.5;31995;31995
1242;3.5;31995;31995
1243;3.5;31995;31995
1244;3.5;31995;31995
1245;3.5;31995;31995
1246;3.5;31995;31995
1247;3.5;31995;31995
1248;3.5;31995;31995
1249;3.5;31995;31995
1250;3.5;31995;31995
1251;3.5;31995;31995
1252;3.5;31995;31995
1253;3.5;31995;31995
1254;3.5;31995;31995
1255;3.5;31995;31995
1256;3.5;31995;31995
1257;3.5;31995;31995
1258;3.5;31995;31995
1259;3.5;31995;31995
1260;3.5;31995;31995
1261;3.5;31995;31995
1262;3.5;31995;31995
1263;3.5;31995;31995
1264;3.5;31995;31995
1265;3.5;31995;31995
1266;3.5;31995;31995
1267;3.5;31995;31995
1268;3.5;31995;31995
1269;3.5;31995;31995
1270;3.5;31995;31995
1271;3.5;31995;31995
1272;3.5;31995;31995
1273;3.5;31995;31995
1274;3.5;31995;31995
1275;3.5;31995;31995
1276;3.5;31995;31995
1277;3.5;31995;31995
1278;3.5;31995;31995
1279;3.5;31995;31995
1280;3.5;31995;31995
1281;3.5;31995;31995
1282;3.5;31995;31995
1283;3.5;31995;31995
1284;3.5;31995;31995
1285;3.5;31995;31995
1286;3.5;31995;31995
1287;3.5;31995;31995
1288;3.5;31995;31995
1289;3.5;31995;31995
1290;3.5;31995;31995
1291;3.5;31995;31995
1292;3.5;31995;31995
1293;3.5;31995;31995
1294;3.5;31995;31995
1295;3.5;31995;31995
1296;3.5;31995;31995
1297;3.5;31995;31995
1298;3.5;31995;31995
1299;3.5;31995;31995
1300;3.5;31995;31995
1301;3.5;31995;31995
1302;3.5;31995;31995
1303;3.5;31995;31995
1304;3.5;31995;31995
1305;3.5;31995;31995
